,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.1,std_ncluster_0.1,nruns,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,10B_norm_entr,100B_norm_entr,avg_ncluster_0.01,std_ncluster_0.01,avg_ncluster_0.00001,std_ncluster_0.00001
251,100,1.0,0.3,1.25,1.25,0.0,1000000,0.0,1.4121085076347148,0.3965810129399749,0.058104779994,0.15256149155832896,10068.23,99993.11194053633,1.5754539571789197,0.6568755303758725,97.0,0.4987342582,0.1343407987778128,0.4993315,0.016200000000000003,0.5215,0.0201,0.0284,0.578508228128911,0.4423279250669399,1.0868778619165285,0.6657958400055424,0.25827124711810834,0.26861088373505876,1.8419605487380477,1.2109191700858297,18.16308474703802,6.2895267083293875
252,100,1.0,0.3,1.5,1.5,0.0,1000000,0.0,1.3837612513723128,0.3914775231929084,0.05512739737600001,0.14879908647176573,94.72,42.311753029677746,1.5351970000643291,0.6345513013381321,97.0,0.4995012588,0.1268466517507463,0.504951,0.0124,0.5663,0.014900000000000004,0.0243,0.5784033850805052,0.4494087836256046,1.1318500848709756,0.6847689541640856,0.25822444061900107,0.2797253143206841,1.9909633133914262,1.3825755370453192,20.531366908136594,6.377421604135195
253,100,1.0,0.4,0.0,0.0,0.0,1000000,0.0,1.0107028392575568,0.02391170023309587,0.002684052747,0.03491584453169122,16.7,13.595528082365314,1.0109048388494772,0.02378586461137553,97.0,0.4973531146999999,0.019658609734397748,0.4959349999999999,0.0011,0.976,0.0041,0.0012,0.04145085701410048,0.09984422828672963,0.08441766866011143,0.15009763891943256,0.018505466326332976,0.020862974006721803,1.0109048388494772,0.023785864611375534,3.2046833122731657,1.1837131467881783
254,100,1.0,0.4,0.5,0.5,0.0,1000000,0.0,1.01351083503698,0.021467195981740485,0.003739711073,0.037399037219490304,10026.17,99997.35738842194,1.01351083503698,0.021359590311737484,97.0,0.4959891333,0.023582452203055163,0.4956225,0.0025,0.9934,0.0036,0.0030000000000000005,0.09410647996511633,0.17476353012591192,0.2704826404601922,0.2848096703401589,0.042013227748024184,0.06684705212496472,1.0135296240900271,0.02142119900253349,9.448992967882663,1.910699124839396
255,100,1.0,0.4,0.75,0.75,0.0,1000000,0.0,1.0163494335222334,0.031128962645122486,0.00444282674,0.0404822856930781,10037.52,99996.21191628039,1.0163494335222336,0.03097292676205812,97.0,0.499938328,0.024056367768438527,0.4997905,0.0022,0.9921,0.004,0.0039000000000000007,0.056787095846164114,0.10788077022509054,0.31671160263883114,0.28941667842051844,0.025352230705241022,0.07827207311404111,1.0213414932937435,0.0580195803918796,10.335457441417091,2.521766941948496
256,100,1.0,0.4,1.0,1.0,0.0,1000000,0.0,1.0284115183722138,0.04398582807457263,0.007360406750000001,0.05382554717717585,54.76,20.20357004156053,1.0285156338650614,0.044147141278674695,97.0,0.5020120809999998,0.03510685090288404,0.502312,0.0055000000000000005,0.9821,0.006000000000000001,0.006999999999999999,0.10200817670827864,0.17252263560831732,0.4642156708653904,0.2763577401102291,0.04554088902054609,0.11472621346334134,1.049806802191826,0.08738098839463118,12.455484151929616,2.7050124946491456
257,100,1.0,0.4,1.25,1.25,0.0,1000000,0.0,1.0379819904815841,0.05674493670655127,0.00942636859,0.06122459574637374,72.98,21.756215877144843,1.038260775319281,0.057550451631369286,97.0,0.500658829,0.04283250214777947,0.5026375000000001,0.0068000000000000005,0.9703000000000002,0.0067,0.0098,0.1530483136225428,0.21794184933400046,0.5437247427891809,0.2857164811507598,0.06832742717673038,0.1343760773742174,1.1079039294638735,0.16038729687318398,14.588866122160026,2.9272084630701762
258,100,1.0,0.4,1.5,1.5,0.0,1000000,0.0,1.0323486482944515,0.04992697250227684,0.008717040519999998,0.057876324229829815,10110.5,99988.84341275383,1.0332899089196632,0.05019451948612313,97.0,0.497479406,0.03791113476215048,0.49684700000000004,0.005600000000000001,0.9753,0.008,0.007400000000000001,0.1354854093282928,0.19615482434161927,0.5411099282351938,0.28779404613975235,0.060486582441016186,0.13372985237253113,1.2330972942862313,0.290426985805221,16.744069955985186,3.6775661830068898
259,100,1.0,0.5,0.0,0.0,0.0,1000000,0.0,1.0,0.0,0.00017707690000000014,0.00031426323400577885,12.44,0.6863753427324666,1.0,0.0,97.0,0.49702749,0.00035064787098121645,0.497016,0.0,1.0,0.0,0.0,0.027520547602647882,0.1294434284602308,0.09224125466445064,0.1957116812693412,0.01228637002052335,0.022796494252407134,1.0,0.0,3.156416667688888,0.9979928798837646
260,100,1.0,0.5,0.5,0.5,0.0,1000000,0.0,1.0006059987757598,0.0034632144851619684,0.0009366165136000003,0.009427624475505271,22.89,8.746595297195892,1.0006059987757598,0.0034458549047418287,97.0,0.5005461473600001,0.0029478495992121853,0.5006094999999999,0.0002,0.9897,0.0001,0.0002,0.03149162391457807,0.11985453781386987,0.19812423165751286,0.2571541888933483,0.014059231289585276,0.0489644023671734,1.00060599877576,0.0034458549047418287,9.054808970552056,2.064764149529272
261,100,1.0,0.5,0.75,0.75,0.0,1000000,0.0,1.0004079933388843,0.00407993338884262,0.0010870493999999998,0.007925904967379386,10035.8,99996.38525527412,1.0004079933388843,0.00405948246613025,97.0,0.50594983,0.0024879471536409076,0.5059665,0.0002,0.9908,0.0,0.0002,0.030149384405506137,0.12283157251323927,0.21664972147258196,0.25846488788712,0.013459997164496985,0.053542790027104145,1.0026031152901038,0.02217488862015763,10.12641725858713,2.2323880418374333
262,100,1.0,0.5,1.0,1.0,0.0,1000000,0.0,1.0020519178733511,0.010320991748533246,0.00167313448,0.01663469383652354,49.55,16.110336101178316,1.0020519178733511,0.010269257128271678,97.0,0.4949211980000001,0.005238702013714019,0.4950379999999999,0.0007000000000000001,0.9990000000000001,0.0003,0.0007000000000000001,0.054180833567244034,0.16435625823874253,0.3787612026831164,0.28465943356681017,0.02418868181109534,0.09360700492865419,1.0174480713331238,0.07719605552873092,12.083100736433673,2.5638305497824097
263,100,1.0,0.5,1.25,1.25,0.0,1000000,0.0,1.00163595186748,0.008580216022393908,0.0018472348500000013,0.015077363777495852,79.16,25.900633742880267,1.00163595186748,0.008537207149942879,97.0,0.5022055430000001,0.005356247363136653,0.5024535,0.0007000000000000001,0.9907,0.0001,0.0007000000000000001,0.08170544796584225,0.19625549162052405,0.4390710014822744,0.26818422756598315,0.036476867426299624,0.1085119624413223,1.098190332336936,0.19594193159961737,14.130408772575292,2.4976662799357174
264,100,1.0,0.5,1.5,1.5,0.0,1000000,0.0,1.0012398824203401,0.009228441567420585,0.0019862966000000004,0.013079661748469642,106.87,29.57054738633143,1.00123988242034,0.009182183423655996,97.0,0.50436866,0.004684292000017749,0.5041140000000001,0.0002,0.9994,0.0004,0.0002,0.11791856664086785,0.24602464319956505,0.4769638269361413,0.2797752938455189,0.052643979435207475,0.11787679145203887,1.1961603037348267,0.27127435571464387,16.646843075366633,3.335867673283813
265,100,1.0,0.2,0.0,0.0,0.1,1000000,0.0,2.317859670760204,0.4079284013053679,0.15907652763751,0.2720977843675766,93.84,23.44463497457167,2.317859670760203,0.4058836345378288,97.0,0.43686365465699983,0.312237220100674,0.4557680075,0.2842,0.1582,0.0371,0.2842,0.875828912887038,0.16669585503020187,0.8809303264230621,0.16500790202744728,0.39100813885576596,0.21771303085726604,2.317859670760203,0.40588363453782883,3.5287462733856074,1.3570133406081712
266,100,1.0,0.2,0.5,0.5,0.1,1000000,0.0,3.6140134196238063,1.5401590075319986,0.16507529671072,0.2699316526650704,98.5,28.091301360407144,2.9171659871426643,0.7002212150459982,97.0,0.4509362815020001,0.3139016238530691,0.479098465,0.27140000000000003,0.17750000000000005,0.0644,0.27140000000000003,1.2578175207908089,0.25661020963220715,1.7208176446124943,0.5187919014345564,0.561544475853609,0.4252826968535158,3.6131509681729086,1.5298331623451513,20.372612750395845,13.405452641147578
267,100,1.0,0.2,0.75,0.75,0.1,1000000,0.0,4.091233667179515,1.8288193746443009,0.16448334784626,0.26380276933854946,99.51,21.31651562483508,3.1826579537257653,0.7742698370113659,97.0,0.457087386526,0.3089281342454929,0.4997749499999999,0.25060000000000004,0.2165,0.0649,0.25060000000000004,1.3587143755489417,0.2714697250122904,1.946268355899022,0.4636915568368134,0.606589222395867,0.48100056260393864,4.089630849576544,1.8168354279802919,23.04381323993826,13.060983869212537
268,100,1.0,0.2,1.0,1.0,0.1,1000000,0.0,3.5975194953960328,1.527986411482778,0.1585690520685,0.2597883956099668,98.03,21.126580987997656,3.0287702248480173,0.8444598988357247,97.0,0.463777071826,0.3021488629889607,0.5138187499999998,0.2319,0.159,0.0595,0.2319,1.3087379436663769,0.2754358271969362,1.80882819549478,0.4592026932790239,0.5842775684535017,0.447033615405499,3.5975194953960328,1.5203272834949906,22.989280287180154,10.518177506572739
269,100,1.0,0.2,1.25,1.25,0.1,1000000,0.0,4.166119707568887,2.1325297658178792,0.15760483023892002,0.2530445028679917,91.49,20.3069849156303,3.257390040243729,0.8684718685728879,97.0,0.47250790103,0.2958059152421343,0.5248520999999999,0.20550000000000004,0.17720000000000002,0.06369999999999999,0.20550000000000004,1.409826476823356,0.23653532572437705,2.0097779283076123,0.4127798764572806,0.6294078885739882,0.49669631183948365,4.166119707568889,2.1218403262447123,27.200901629187047,10.10409030701127
270,100,1.0,0.2,1.5,1.5,0.1,1000000,0.0,4.329663204160139,2.2271631123821516,0.16656361026459002,0.26418066701729603,103.83,16.630904055311294,3.352296579928245,0.7692968111632419,97.0,0.454692564843,0.3102939280879045,0.489377165,0.2533,0.1617,0.06709999999999999,0.2533,1.46100658132894,0.22093714264808628,2.068848868440149,0.40846227637065136,0.652256914353699,0.5112950979478716,4.329813630484677,2.216140432563934,31.547312580825075,10.338093759565139
271,100,1.0,0.3,0.0,0.0,0.1,1000000,0.0,1.5620012317887682,0.3606197667977355,0.10516075953534,0.2434787073182949,95.73,33.76414181831477,1.5620012317887682,0.35881213753606583,97.0,0.429821325134,0.2390867670702244,0.48736806,0.2594,0.3716,0.0037,0.2594,0.4844963136390666,0.22015653794708498,0.4898912503643528,0.21495502193120491,0.21630023751331054,0.1210716735571414,1.562001231788768,0.35881213753606583,2.5220146182057714,1.5997090002644925
272,100,1.0,0.3,0.5,0.5,0.1,1000000,0.0,1.8647436173101384,1.0021190466499237,0.1089361250247,0.2448559610726761,92.0,24.96543064464796,1.6694672237111814,0.5131215084747084,97.0,0.4343836559300001,0.2458236703813509,0.4992193875,0.26030000000000003,0.33580000000000004,0.014800000000000002,0.26030000000000003,0.5987099456895777,0.31764109239892124,0.8380941436323135,0.5289615658905741,0.2672901729252596,0.207126501019433,1.8640615062129142,0.9947489863667297,16.033493935306723,12.172008803722232
273,100,1.0,0.3,0.75,0.75,0.1,1000000,0.0,2.022156756248992,1.326289488466089,0.1119285233504,0.2453071636016693,98.26,17.744892564375032,1.7195012605659372,0.5115259408728015,97.0,0.42517371052,0.2506313580117012,0.480424566,0.2776,0.3628,0.0133,0.2776,0.6153652813881141,0.2987403315987653,0.8928314416852943,0.5672952702082596,0.27472583954653573,0.22065427126709827,2.021297739886047,1.3188570553973298,18.739805122037318,13.169772314253532
274,100,1.0,0.3,1.0,1.0,0.1,1000000,0.0,1.981801945964201,1.131493123246749,0.12203582599754,0.2552148136102988,105.07,17.0857936144138,1.7891538046542934,0.552223747007521,97.0,0.420465107104,0.2686806465150733,0.489948705,0.3091,0.3294,0.0121,0.3091,0.6946721466354601,0.31710228894073805,1.0132426801273475,0.5213217574443519,0.3101318752717451,0.2504126924318462,1.9817579456297982,1.1258072385176852,21.547747881106428,12.106318306643393
275,100,1.0,0.3,1.25,1.25,0.1,1000000,0.0,2.1218772560536383,1.243068647757248,0.12729690297739998,0.2559402009787727,110.54,17.267602642234422,1.8607703547933936,0.5726696156310834,97.0,0.4239539127779999,0.2773751725951707,0.520625765,0.306,0.2703,0.015700000000000002,0.306,0.7327246780421387,0.2834513739631488,1.1148231299801192,0.4861617120894792,0.32712018116704844,0.2755172744288005,2.1208619300341565,1.2367926127586568,24.09548771932984,11.287378262397258
276,100,1.0,0.3,1.5,1.5,0.1,1000000,0.0,2.0342670617003744,0.9409990515258516,0.12560721635694,0.2560068848872529,120.72,18.849794361603717,1.8265131265772088,0.5109510174115852,97.0,0.40750585638400005,0.2711178487379745,0.487705237,0.3188,0.24150000000000005,0.0133,0.3188,0.7375192894882726,0.31407770020609044,1.082415258602356,0.4551317888878641,0.3292607043565714,0.26750799640799044,2.030918766097019,0.9383530646837234,25.75194141223697,9.881061118904942
277,100,1.0,0.4,0.0,0.0,0.1,1000000,0.0,1.014515340610349,0.04972988213248858,0.0042269727331,0.052713771971001085,41.67,43.6029039436966,1.0145153406103495,0.04948060797061909,97.0,0.39959544043000006,0.025876690369666208,0.3998342325,0.1721,0.8170000000000001,0.0027,0.1721,0.0292902477477429,0.0625798483256969,0.06847528379583592,0.144130590331304,0.013076441174700502,0.01692297464038422,1.0145153406103495,0.04948060797061909,7.119797864803503,8.513240408224263
278,100,1.0,0.4,0.5,0.5,0.1,1000000,0.0,1.0508895454960498,0.12699646875882667,0.012507057355099998,0.08679251469591702,53.87,37.1558701535664,1.0504362886395102,0.12435578422347934,97.0,0.4140503229099999,0.04915733810345888,0.42139939000000015,0.1546,0.8102000000000001,0.0024,0.1546,0.0930401391845303,0.1591138960809587,0.22529368210843315,0.2757830666474577,0.04153716682120625,0.0556790575753941,1.0508895454960503,0.12635989097193584,12.377497326839174,7.651245586906889
279,100,1.0,0.4,0.75,0.75,0.1,1000000,0.0,1.0672175777265178,0.18100041544522646,0.015746242333800002,0.10125856065261436,10075.25,99992.40757312627,1.067061783466352,0.17994858533909291,97.0,0.32320943950000003,0.05489253310767083,0.33465251,0.3401,0.6216,0.0039,0.3401,0.08944584419756699,0.16697707530797068,0.2399826360165137,0.3004536157464745,0.03993251713144156,0.059309284143295324,1.067217577726518,0.18009313947907932,18.095153884912637,11.48216946524933
280,100,1.0,0.4,1.0,1.0,0.1,1000000,0.0,1.0542651323193064,0.11731184898419975,0.012822482589780002,0.08623283651733082,96.56,35.06712754622817,1.0514474155846625,0.11382403941184464,97.0,0.278667482506,0.04918725015204865,0.2877832725,0.4374,0.5192,0.0018,0.4374,0.1005482618841169,0.1779343294741113,0.2626371423005039,0.3144577855789835,0.0448891195141002,0.06490811651144543,1.0538061346101641,0.11642712241701628,21.44784444324786,11.19358134918584
281,100,1.0,0.4,1.25,1.25,0.1,1000000,0.0,1.2008458704594789,0.4289327081183064,0.03244200927285,0.14321102827777665,111.74,26.497806274741635,1.1489241045009564,0.2720442039013248,97.0,0.243900354187,0.10226586341683652,0.254679684,0.5451999999999999,0.3892,0.0055000000000000005,0.5451999999999999,0.19056348565355716,0.25253089890541863,0.3922430881329028,0.4379653504619374,0.0850758324632692,0.09693891672111286,1.2003027197890248,0.42668239064699287,26.38950978862084,11.134712656213138
282,100,1.0,0.4,1.5,1.5,0.1,1000000,0.0,1.2124100971665086,0.3157668391928664,0.03191310809301,0.13865747764319425,10126.47,99987.2276772131,1.1357551298185526,0.1823006807546345,97.0,0.2280271265090001,0.10285811434138127,0.24851178999999995,0.5807,0.3137,0.0071,0.5807,0.20449017994010987,0.2463427225139981,0.3797089272201882,0.393524808244644,0.09129331482000952,0.09384122547390603,1.2091965390135266,0.31075536160422673,29.06945937333961,10.429269066695033
283,100,1.0,0.5,0.0,0.0,0.1,1000000,0.0,1.00080799836768,0.0039783089514642605,0.0005138332314999999,0.01924378072787374,117.51,4.375078642871822,1.00080799836768,0.0039583674276357506,97.0,0.0018659859100000002,0.004096938504140911,0.0015572775,0.9996,0.0,0.0004,0.9996,0.002240061374193894,0.01097401471858547,0.002240061374193894,0.01097401471858547,0.0010000608748562893,0.0005536085391250728,1.00080799836768,0.003958367427635751,25.478245486817823,3.3250403127825776
284,100,1.0,0.5,0.5,0.5,0.1,1000000,0.0,1.0012358882652959,0.008752332538013666,0.0005972854544,0.018217742210198017,118.35,6.661171978054021,1.001235888265296,0.0087084609207031,97.0,0.007389096119999998,0.0034373222613981107,0.007513887499999998,0.9902,0.0,0.0002,0.9902,0.0027994721644386765,0.018355891702231557,0.0027994721644386765,0.018355891702231557,0.001249806194668148,0.0006918612646646411,1.0012358882652959,0.0087084609207031,30.82706647726184,3.6683891479856063
285,100,1.0,0.5,0.75,0.75,0.1,1000000,0.0,1.0025370623762817,0.015549508482760538,0.0012645440659000001,0.0321570472983945,120.5,5.180577558379358,1.0025276678497586,0.015422226043487397,97.0,0.0024608507900000004,0.006355235855316257,0.0014035825,0.9988,0.0,0.0012,0.9988,0.0054510558904216095,0.03190848507611687,0.005728314762645586,0.03340459696465157,0.002433588554968631,0.001415695125111477,1.0025370623762817,0.015471565593529555,33.27479166324422,3.1640658433178825
286,100,1.0,0.5,1.0,1.0,0.1,1000000,0.0,1.00331033957589,0.0141643228205977,0.0016173631863,0.036328313145467216,122.21,5.379149795762573,1.0032956685551904,0.013986316518667665,97.0,0.0027560936499999994,0.009620679160751315,0.001346995,0.9984,0.0,0.0014000000000000002,0.9984,0.0073937782007453,0.029530375042741436,0.007730284034249928,0.031810067705772355,0.003300904332851855,0.0019104616063312157,1.00331033957589,0.014093323261617302,35.07874191643521,3.1492780871063792
287,100,1.0,0.5,1.25,1.25,0.1,1000000,0.0,1.003903215084032,0.013674385116556543,0.0019341978189,0.04043405619195743,123.6,5.532274451440437,1.0038938205575083,0.013550656927616934,97.0,0.002992040850000001,0.01220813400324704,0.0012674285,0.9981,0.0,0.0019,0.9981,0.009048849510222943,0.030414339259903538,0.009326108382446923,0.03194922018972457,0.004039800186677014,0.0023048534726806285,1.003903215084032,0.013605841401131486,36.291738049337575,3.2149927364444166
288,100,1.0,0.5,1.5,1.5,0.1,1000000,0.0,1.0080317602128759,0.027393374837247454,0.0029995101783699997,0.049960712409474785,125.75,6.799249810074487,1.006599188522879,0.01970691500700647,97.0,0.014929206007,0.01780717374758269,0.0124791325,0.9774,0.0197,0.0027,0.9774,0.015008637183598184,0.04311069494994725,0.026464762147310014,0.0972089474918694,0.006700508747279817,0.006540498612872676,1.0080317602128759,0.027256063823013828,37.22510399586443,4.283311653602151
289,100,1.0,0.2,0.0,0.0,0.2,1000000,0.0,2.3460002964976643,0.4606738250853039,0.15715547641363,0.27106366370876633,60.97,29.59233281808249,2.3460002964976647,0.4583646685637299,97.0,0.4552999169650001,0.31034414599097904,0.5342742349999999,0.2832,0.2068,0.022000000000000002,0.2832,0.8968425511978725,0.184523641363862,0.901984660611214,0.19010959733328595,0.4003895414169387,0.22291639685715892,2.3460002964976647,0.4583646685637299,3.1492984987188897,0.9618300985652584
290,100,1.0,0.2,0.5,0.5,0.2,1000000,0.0,3.6779911015545856,1.7268255660398246,0.16054107542917995,0.2614364202210173,54.85,19.278068870972,3.0049049745987726,0.7985546680687758,97.0,0.458941866464,0.30497755629452883,0.51414442,0.2498,0.1579,0.05730000000000001,0.2498,1.2737835974536853,0.2782155642646694,1.7522298377374077,0.5164829921438966,0.5686724272479071,0.4330459030526566,3.677640205433808,1.7181381832682932,19.427094890295518,12.229911996503652
291,100,1.0,0.2,0.75,0.75,0.2,1000000,0.0,4.0044762194253325,1.8939100382984464,0.16154383470306002,0.2604051230315225,50.18,9.09476483889207,3.1949413814754863,0.826726213445937,97.0,0.4659673295399999,0.304134337255273,0.521870705,0.2383,0.2271,0.0733,0.2383,1.3548824505600428,0.2684413200252925,1.878719761783896,0.46876771916469,0.6048784843326472,0.4643066099565544,4.0043787963932385,1.8842203432154,21.81296745794813,13.34925448656876
292,100,1.0,0.2,1.0,1.0,0.2,1000000,0.0,4.0941861183164905,2.1113095747332187,0.15852989371697,0.2564465562151986,52.43,9.324947531468824,3.2244407033755897,0.9214450589344174,97.0,0.471644287955,0.2997836413886683,0.528987,0.2258000000000001,0.2075,0.0551,0.2258000000000001,1.3528906160199723,0.30534202250723275,1.8996300857556239,0.5095376677798121,0.6039892427182613,0.46947438528627544,4.090194584270896,2.094579202462106,23.274753069489947,11.736284013245676
293,100,1.0,0.2,1.25,1.25,0.2,1000000,0.0,4.233440312586027,2.285836952550235,0.15989197132591002,0.2554073475456249,52.16,9.24276402753456,3.3043286617550764,0.8888411091751943,97.0,0.4743867454150001,0.29970076902709963,0.5202681549999999,0.2133,0.191,0.0596,0.2133,1.4001446387420564,0.2503143368020372,1.9582417320094985,0.4557825491601871,0.6250854947443613,0.48395966155242226,4.233684598664921,2.2744089849024673,26.229623031225998,9.323946946143074
294,100,1.0,0.2,1.5,1.5,0.2,1000000,0.0,4.12489179686032,2.2974410916970447,0.15616599770387,0.25388140558238365,60.7,17.93112524425761,3.209126487995457,0.9991462544479888,97.0,0.478299690299,0.2959966550920585,0.52503581,0.2094,0.2266,0.0636,0.2094,1.3556912182532617,0.3251411373799005,1.9447105413263093,0.4748557478687372,0.6052395534248398,0.4806155644696185,4.125294151935962,2.2865536636667243,26.290883664521115,9.214791488983794
295,100,1.0,0.3,0.0,0.0,0.2,1000000,0.0,1.7844616978090493,0.23143003457781064,0.14421149050870002,0.27834373116449457,54.75,9.266399603738316,1.7844616978090475,0.2302699769740722,97.0,0.3960008106799999,0.3062680674898174,0.5165500025,0.3857999999999999,0.0956,0.0015,0.3857999999999999,0.6170763819554543,0.11625399101196204,0.6184530565008646,0.1143567076393086,0.27548974929921255,0.1528444251890592,1.7844616978090477,0.2302699769740722,3.342562917142824,2.886086300635269
296,100,1.0,0.3,0.5,0.5,0.2,1000000,0.0,1.9758567747068885,1.0079545166117445,0.13235777937051,0.26097175158610625,54.24,7.098328157127043,1.8036757855990555,0.3864899895213296,97.0,0.414682913181,0.2858533594782537,0.536202964,0.3304000000000001,0.2175,0.0099,0.3304000000000001,0.6856454487695725,0.220909492543093,0.8543017542585347,0.4470344831214457,0.3061019645430395,0.21113204825347662,1.9752654410285977,0.9997891339655015,15.175653187537696,11.742402774188541
297,100,1.0,0.3,0.75,0.75,0.2,1000000,0.0,2.1280635435473685,1.0278015717608175,0.14149264945691,0.2712225742368538,55.74,8.713880718240132,1.9227138905093897,0.5159790940258501,97.0,0.421379002671,0.3015603579065725,0.5648156475,0.3476,0.1322,0.0092,0.3476,0.7405390505781291,0.2777757753594577,1.0210585207074754,0.5203254294239376,0.3306088571135313,0.2523442984741834,2.1279798654603157,1.0225591383658996,19.24140648746515,12.890011434705329
298,100,1.0,0.3,1.0,1.0,0.2,1000000,0.0,1.9326627339242952,0.611546718786957,0.13768302384949,0.2635518792063597,56.54,8.287047213281188,1.8637989126996195,0.397361653068715,97.0,0.431702880641,0.293315998159253,0.584799665,0.3131,0.1918,0.0121,0.3131,0.7393767383286307,0.24421604984861356,0.9718645683101466,0.39889299070598216,0.3300899503467433,0.24018651010542763,1.9326627339242954,0.6084813023967971,17.719073096245065,9.466414811803658
299,100,1.0,0.3,1.25,1.25,0.2,1000000,0.0,2.0273713651929524,1.2635017952653695,0.13289913908564,0.2592169447241124,64.92,14.32288555093039,1.8528382129611416,0.5468272055915635,97.0,0.4280011028680001,0.2876550518036092,0.5578156830000001,0.3189,0.1947,0.0103,0.3189,0.7147034313977084,0.259630621762662,1.0421438328285335,0.4329749650454127,0.31907471246121205,0.2575553203572494,2.0268923091811324,1.2564726390137853,21.365136417012184,9.867015552297756
300,100,1.0,0.3,1.5,1.5,0.2,1000000,0.0,2.2127579219115305,1.1152894764190924,0.13531412041252,0.2602930839347605,75.89,21.547642773419767,1.9193572934071408,0.5371073700263643,97.0,0.4167662376419999,0.2882415737734467,0.5558741094999999,0.33799999999999997,0.1818,0.0125,0.33799999999999997,0.7805619625750722,0.293404951911211,1.1498435798681563,0.4850168047766839,0.34847682664644763,0.284172224835682,2.210576986751285,1.1101547898678044,22.97202933821742,11.610493595733884
301,100,1.0,0.4,0.0,0.0,0.2,1000000,0.0,1.0758445955641929,0.20591099434076285,0.0165150451485,0.10473834741396768,48.37,21.234931674774074,1.0758445955641929,0.2048788525311913,97.0,0.23660542462200002,0.05868694762650716,0.24332255250000004,0.5289,0.4390999999999999,0.002,0.5289,0.08666398866544413,0.164278101662447,0.08778401935254107,0.16387382646577858,0.03869057576803595,0.02169493357286954,1.075844595564193,0.2048788525311913,16.990183087779652,14.565035280883107
302,100,1.0,0.4,0.5,0.5,0.2,1000000,0.0,1.0947784397914766,0.1846757186071669,0.021271615241450003,0.11512744310661525,58.25,14.851027920754518,1.0933381665650237,0.179085108027653,97.0,0.188096895293,0.06865741897450114,0.201584085,0.6457999999999999,0.2922,0.0035000000000000005,0.6457999999999999,0.11825960591462535,0.19024304753014484,0.20796619981483688,0.32967779759938404,0.05279623420751121,0.05139674537190574,1.0947784397914766,0.1837500199527683,25.65344355159883,13.217599396294798
303,100,1.0,0.4,0.75,0.75,0.2,1000000,0.0,1.218270652215287,0.4529911410125722,0.038498409528089986,0.1546630557477221,63.65,13.484278162948046,1.2020514507488615,0.3633225317024315,97.0,0.167285055833,0.10402001941620892,0.197420599,0.7127000000000001,0.1878,0.0027,0.7127000000000001,0.2166311749231782,0.2978815669203277,0.2982532260266309,0.4203622033779648,0.09671358330205611,0.07371027180420964,1.2182323593422029,0.45069256061364,29.212974146590962,12.764344346122597
304,100,1.0,0.4,1.0,1.0,0.2,1000000,0.0,1.2145706735920934,0.2947586695315364,0.04333998469339,0.16142170045814516,66.26,12.203344466236134,1.2132145300516843,0.29116688491116266,97.0,0.181886497723,0.10800600593533403,0.2258529195,0.6938,0.193,0.0044,0.6938,0.21745959832040804,0.2673931459863876,0.3153073821236971,0.3871511121863143,0.09708342755584724,0.07792503419941647,1.2145706735920931,0.29328117316214064,29.06315822921523,11.864205974223866
305,100,1.0,0.4,1.25,1.25,0.2,1000000,0.0,1.3530637687116167,0.37083801253437215,0.06321909384662999,0.18938803853384198,71.46,13.052667206824866,1.3271341570948352,0.3325482481155029,97.0,0.23776368685899998,0.1552390975103531,0.30724955600000003,0.6069,0.188,0.0033000000000000013,0.6069,0.3231736323860481,0.2934206467587346,0.5104308446310248,0.4720083958037022,0.14427877256299734,0.12614782678543673,1.3526035845928897,0.36796223468138,27.410534406240707,11.318413998730689
306,100,1.0,0.4,1.5,1.5,0.2,1000000,0.0,1.4850110773823617,0.6204545952572003,0.06937071952155001,0.19827154594258967,78.21,15.671047098765195,1.38056671643989,0.3969972605409191,97.0,0.231205985795,0.1630578849803693,0.287829025,0.6284,0.12060000000000005,0.0032,0.6284,0.3737401640593924,0.3482703633458182,0.5666831626590418,0.527469281534806,0.1668538727304608,0.1400500189149252,1.4846587863106302,0.617036753296151,28.74617917597845,11.246415748424747
307,100,1.0,0.5,0.0,0.0,0.2,1000000,0.0,1.003243975935853,0.00900157251333158,0.00157210678108,0.03592746362751213,61.32,7.359292895325744,1.0032439759358531,0.008956451564969182,97.0,0.008034058054000003,0.012985691034410208,0.0067687005000000005,0.9886,0.0099,0.0013,0.9886,0.008541326833876695,0.023000281583208854,0.008541326833876695,0.023000281583208854,0.0038132199788472702,0.0021109026409572695,1.0032439759358531,0.008956451564969182,30.603055682488012,5.796457830237997
308,100,1.0,0.5,0.5,0.5,0.2,1000000,0.0,1.0026419556720356,0.009017219374671922,0.0013196751282700005,0.03185019561003406,62.58,3.1596573142406363,1.0026419556720358,0.008972019995432975,97.0,0.002236001303,0.010152734084695518,0.001124058,0.9987,0.0,0.0011,0.9987,0.006807935562982774,0.021959438917300525,0.006807935562982774,0.021959438917300525,0.0030393586861127155,0.001682512499389356,1.0026419556720358,0.008972019995432975,35.41666221102425,3.4400677430787234
