,n,density,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,new_avg_ncluster,new_std_ncluster,0.01MS_avg_ncluster,0.01MS_std_ncluster,0.0001MS_avg_ncluster,0.0001MS_std_ncluster,0.00001MS_avg_ncluster,0.00001MS_std_ncluster,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,perc_00,perc_005,perc_05,perc_095,avg_opinion,median_opinion
254,100,1.0,0.1,0.75,0.75,0.1,1000000,0.0,6.101503240824576,0.7393420589720354,0.1672116426727,0.2428986579815612,78.24,22.01336600405041,9.980607833476435,2.644482103040049,9.558112538718882,2.393339574607768,22.179260062890176,6.9932555662289975,24.31444157672657,8.995355141324243,2.838215962270066,0.20031173186062648,2.838215962270066,0.20031173186062648,0.03930000000000001,,,,0.49190351688999995,0.503316
255,100,1.0,0.1,1.0,1.0,0.1,1000000,0.0,6.319956260746536,0.8630229903441541,0.16779521938154998,0.2433405602639833,72.02,22.18925939104846,10.73938270066859,3.4688061264373027,10.244718900268584,3.045086486809365,26.57075199110136,8.713575228564165,28.875640755590283,10.413705459110448,2.897144859675157,0.22884924645868815,2.897144859675157,0.22884924645868815,0.0455,,,,0.4936887946149999,0.497686
256,100,1.0,0.1,1.25,1.25,0.1,1000000,0.0,6.461543788433295,0.8653042466790358,0.16710114942378998,0.2420604628885073,79.01,17.943511249462738,11.163206167531099,3.2046791901598284,10.755830987191343,2.9498318360488667,25.261283169601327,6.531869824454456,27.24547331027347,7.826584406222353,2.9262519978630994,0.21326966457305568,2.9262519978630994,0.21326966457305568,0.05600000000000001,,,,0.491504626025,0.5000120000000001
257,100,1.0,0.1,1.5,1.5,0.1,1000000,0.0,6.4192999393828,0.8479623578512083,0.16773778227265,0.2432718866252184,74.63,16.768570287742172,10.943917694798095,3.3655913053998834,10.609652318828557,3.1216891001892164,27.971076580421986,6.296879728847518,30.456989136125284,7.953580666614598,2.912701938097951,0.21280813937983198,2.912701938097951,0.21280813937983198,0.05689999999999999,,,,0.48879198377099997,0.4940665000000001
258,100,1.0,0.2,0.0,0.0,0.1,1000000,0.0,2.3303784606378266,0.4273060913176697,0.15023047596890002,0.2564591007286795,120.3,61.26454475832204,2.356273514026026,0.3906952733454713,2.356273514026026,0.3906952733454713,3.140084850711596,0.9204795229006992,3.5045969844458957,1.2709038285042142,0.8981386992229251,0.15520247089973224,0.8981386992229251,0.15520247089973224,0.07880000000000001,,,,0.43865944451300004,0.492231248
259,100,1.0,0.2,0.5,0.5,0.1,1000000,0.0,2.647583703554824,0.5449338047255161,0.165003648244,0.2674250404178724,96.2,14.883249346534214,3.5580741465017582,1.3809402384499263,3.4800238892194773,1.2863823014709652,13.076807435341301,4.383020241694013,19.49848330272442,11.916280952269387,1.733541071243389,0.4936279810115032,1.733541071243389,0.4936279810115032,0.09360000000000003,,,,0.44528262838900007,0.462816435
260,100,1.0,0.2,0.75,0.75,0.1,1000000,0.0,2.819811693442283,0.5280456354203974,0.16421232249466,0.2635514178927068,99.07,21.155153155921727,4.087329566017471,1.8188924276638232,3.949941419484356,1.6329200802860449,15.580471645996992,5.264111903435288,22.7510058734614,12.881374324587666,1.9431906554081646,0.46720312144448395,1.9431906554081646,0.46720312144448395,0.10330000000000002,,,,0.45788112916599993,0.4994409499999999
261,100,1.0,0.2,1.0,1.0,0.1,1000000,0.0,2.8184247227223023,0.3964391620372848,0.15771000788599998,0.2507883942232418,94.6,31.447310430835465,3.811023974566624,1.6939360581611358,3.6920131082113667,1.5308158051950782,16.915958011404967,5.088866527584264,23.82962939689279,11.302995860371256,1.8762545591390332,0.46757544442641524,1.8762545591390332,0.46757544442641524,0.1164,,,,0.45701969678,0.47755611249999985
262,100,1.0,0.2,1.25,1.25,0.1,1000000,0.0,2.8528307501460284,0.5236588367170247,0.15766044268510002,0.2533086584994732,91.81,20.471066055644133,4.039563070769719,1.7748310594303784,3.944127197291048,1.6635953194746391,20.956232686147484,5.035283253761553,26.78763249129569,9.485970823860868,1.9973600210399172,0.3970121801281801,1.9973600210399172,0.3970121801281801,0.10610000000000001,,,,0.47172324092800005,0.5260821000000001
263,100,1.0,0.2,1.5,1.5,0.1,1000000,0.0,2.568560017739604,0.6792766668870234,0.15128170337969998,0.2551957225108101,104.3,20.243243042775763,3.8911833601498342,1.7297419777191527,3.772263706054743,1.560473507481358,22.792215981188985,6.5226970374523345,29.343420925924395,8.532248697208031,1.9487391566974792,0.42103678017435536,1.9487391566974792,0.42103678017435536,0.134,,,,0.4674329107129999,0.4933717650000001
