,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.001,std_ncluster_0.001,nruns,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,100B_norm_entr
286,100,1.0,0.2,0.5,0.5,0.0,1000000,0.0,2.5721156417269766,0.4707021860476874,0.1356077372179999,0.2187325402271309,34.92,18.69623199762698,7.34045220711185,3.0639988670806444,576,0.5001035104,0.256387798002062,0.5208105,0.0275,0.1408999999999999,0.0632,0.0653,1.326069759942367,0.2527265603220021,2.099510963699457,0.3601855759281956,0.5142523142670747
287,100,1.0,0.2,1.0,1.0,0.4,1000000,0.5,3.8525677146754007,0.7820782698687343,0.144897098872,0.2238835298089393,21.83,4.278333953087511,5.790405779372098,1.893530781718156,576,0.5012733278,0.2659812653804709,0.4999489999999999,0.0531999999999999,0.4073,0.1147,0.1301,1.5429140590719166,0.1243471903950438,2.023146104143654,0.2362977845437767,0.4955475747185588
288,100,1.0,0.4,0.75,0.75,0.0,1000000,0.05;0.5;0.95,1.0183671046374858,0.0410033521505519,0.00432579931,0.0402923264204398,34.77,16.898900209268888,4.14419462796995,1.0414173893582768,576,0.5014318429999999,0.0219710639237133,0.5018845000000001,0.0034,0.9719,0.0029,0.0040999999999999,0.0851926777513241,0.1817198695841775,0.3330973973099593,0.3038036827885527,0.08158857486562128
289,100,1.0,0.5,0.5,0.5,0.1,1000000,0.05;0.95,1.0010259589366757,0.0073705263934257,0.00062028904,0.019821455354972,158.41,18.959869901100763,1.515891592040785,0.3240553522132757,576,0.4728423600000001,0.0031463243722366,0.4728656,0.5301,0.0,0.4698999999999999,0.5301,0.0023278128145949,0.0165000752630045,0.0023278128145949,0.0165000752630045,0.0005701723628899999
290,100,1.0,0.3,1.25,1.25,0.2,1000000,0.5,1.373435459172082,0.1634878950294915,0.05084987663,0.1360932512262074,40.63,7.294186144810915,2.4663965872979485,0.7019795719162343,576,0.4960465319999999,0.1424504604684719,0.500233,0.0314,0.8549,0.053,0.0585,0.5963495168508501,0.2299459476033843,0.7241421488316014,0.2795029961837837,0.1773707221984724
291,100,1.0,0.2,0.75,0.75,0.2,1000000,0.5,3.6717256597359897,0.900142867267423,0.13615380012,0.2145532688027394,41.26,10.147020262225764,5.465004105659899,1.688926761706646,576,0.5005587504000001,0.2526676340220717,0.4999655,0.032,0.4321000000000001,0.0992999999999999,0.0842,1.428991660891099,0.1877618630350578,1.9293055075690493,0.2959897751484477,0.472562343969556
292,100,1.0,0.2,0.0,0.0,0.1,1000000,0.05;0.95,2.3053206234041164,0.4075521985791406,0.18269952711,0.3128512851041763,435.5,797.9352331885316,2.566800932573884,0.592487106450596,576,0.4909225829999999,0.3580401071058318,0.5085651499999999,0.3363,0.1492,0.2951,0.3363,0.8671129126611811,0.1678571922665171,0.867112912661181,0.1678571922665171,0.21238985162580384
293,100,1.0,0.4,1.0,1.0,0.2,1000000,0.05;0.95,1.583677478877398,0.3393579615950562,0.1503814862999999,0.3352524472012779,71.11,9.889178863073443,2.162612748260188,0.5280387280576313,576,0.4973723440000001,0.3443111392731522,0.4908374499999999,0.5027999999999999,0.0,0.4972,0.5027999999999999,0.495286984779069,0.2144677024861161,0.495286984779069,0.2144677024861161,0.12131514555189438
294,100,1.0,0.2,1.0,1.0,0.5,1000000,0.5,3.9414129076233,0.7837710595291909,0.145549156195,0.2237762774056172,17.45,3.076056113292021,6.031571512710083,1.8888264497866547,576,0.4973550274999999,0.2664281513948935,0.5000370000000001,0.05,0.41,0.1307,0.1216,1.5558970144705817,0.1434275257346229,2.060528473268684,0.288018233484228,0.5047039783609857
295,100,1.0,0.5,0.75,0.75,0.5,1000000,0.05;0.95,1.88160753110154,0.1116935228971006,0.2098043865599999,0.3801658313561801,29.82,3.3375125316603533,2.2071594317677983,0.380282311166399,576,0.5289402280000001,0.4339047436910847,0.59413135,0.4677,0.0,0.5323,0.4677,0.658844373954486,0.0357041215053196,0.658844373954486,0.0357041215053196,0.16137674434951751
296,100,1.0,0.5,1.0,1.0,0.4,1000000,0.5,1.0,0.0,0.0002465708,0.0004023877017295,16.58,1.9958542891289297,1.6382943181772478,0.3844470001840903,576,0.50006386,0.0004603724144127,0.5000775,0.0,1.0,0.0,0.0,0.282422818854998,0.2839695630665997,0.282422818854998,0.2839695630665997,0.06917638950648701
297,100,1.0,0.2,0.0,0.0,0.3,1000000,0.05;0.5;0.95,2.6029048723216444,0.3372970931956431,0.17001362328,0.2779013342570179,96.37,11.22826070163311,2.9367546769980937,0.4923003929557302,576,0.4998392,0.3228165169362927,0.4933323999999999,0.2724,0.4469000000000001,0.2749999999999999,0.2724,1.0129635543050408,0.1160873465712698,1.0129635543050408,0.1160873465712698,0.24811437571713385
298,100,1.0,0.4,1.5,1.5,0.5,1000000,0.05;0.95,1.963063141168203,0.0782184068432726,0.2183702061399999,0.3843631959779712,25.6,2.3224856068314814,2.286217752765781,0.3976317422307072,576,0.523110604,0.4419784336258278,0.5936548500000001,0.472,0.0043,0.5236999999999999,0.472,0.6968785197635105,0.0414574689212074,0.6968785197635105,0.0414574689212074,0.17069279358271508
299,100,1.0,0.2,1.5,1.5,0.2,1000000,0.5,3.6959843154976384,0.8505727629821853,0.136418019577,0.2153448837819246,43.49,10.297096776286123,6.145016069365826,2.1434157274794803,576,0.5053868903000001,0.2532724012889884,0.5000535,0.0380999999999999,0.4366,0.0929,0.0973,1.4988915749709504,0.2085077854641986,1.997614336857612,0.3065893381022137,0.4892938467594345
300,100,1.0,0.3,0.75,0.75,0.0,1000000,0.05;0.95,1.776311857968648,1.0256497750264828,0.05676983585,0.1519063146161731,10033.91,99996.57611361684,5.416654604289957,2.221949219095439,576,0.4982065850000001,0.1297276354689607,0.5023035,0.0088,0.5502999999999999,0.022,0.0197,0.5464382070522718,0.4744880768076886,0.9408129239231244,0.7283817174295649,0.23044186564633617
301,100,1.0,0.5,1.25,1.25,0.3,1000000,0.05;0.95,1.7715973124143047,0.1942856176169909,0.1923628322699999,0.3685344644824804,52.53,7.585812115689754,2.1620796256705965,0.3960438207957643,576,0.511294499,0.4139428997559614,0.5357325999999999,0.4872999999999999,0.0,0.5127000000000002,0.4872999999999999,0.6166798157797669,0.0801141937270476,0.6166798157797669,0.0801141937270476,0.15104899565170127
302,100,1.0,0.2,1.25,1.25,0.1,1000000,0.5,3.437956380919013,1.1035526865874128,0.127016085154,0.2071568539358417,85.28,20.22004206252057,5.435515777451829,2.49456585563031,576,0.4974927588,0.2395820120390636,0.50053,0.0388,0.4639,0.0966,0.0882999999999999,1.35791303289145,0.257254754733648,1.830321708291446,0.3738595890011054,0.4483173418078327
303,100,1.0,0.4,0.0,0.0,0.0,1000000,0.5,1.0112082814819667,0.017304503099596,0.0027658653375,0.0354086178709091,19.25,20.5408560599788,1.29893576991311,0.3333616362552897,576,0.4974923627499999,0.0210445621061438,0.4972554999999999,0.0025,0.9945,0.003,0.0025,0.0353205698331751,0.0736375827743041,0.0829068938901978,0.1563302391250442,0.020307139514338914
304,100,1.0,0.4,1.25,1.25,0.1,1000000,0.05;0.95,1.129506974876783,0.1854029319890245,0.04144830491,0.1879112623847445,134.17,17.044241303623977,1.8538065315696368,0.9356009082245168,576,0.562919503,0.1411140542391716,0.5756286500000001,0.4043,0.05,0.5457,0.4043,0.1639384209689228,0.1760260458410195,0.1821924346872488,0.18989219352375,0.0446260499705981
305,100,1.0,0.5,0.5,0.5,0.1,1000000,0.5,1.0,0.0,0.0002475596,0.0004264118505329,49.45,16.625631301145116,1.629098614037998,0.4383415742971783,576,0.5001072599999999,0.0004690915828184,0.5001805000000001,0.0,1.0,0.0,0.0,0.0630501603443811,0.1814363975670335,0.0630501603443811,0.1814363975670335,0.015443449180601442
306,100,1.0,0.5,1.0,1.0,0.5,1000000,0.0,1.135360188467044,0.3560094857318134,0.02559774740514,0.1283310513106392,32.88,3.990595003862017,1.3491483809946474,0.7247957668490247,576,0.0439403749419999,0.0897029760870421,0.0468502954999999,0.9352,0.0036,0.0002,0.9352,0.1456630588611161,0.2139554798989921,0.1720843483038175,0.2942023048572518,0.04215018444507034
307,100,1.0,0.3,1.5,1.5,0.5,1000000,0.5,1.9023859619951105,0.3040778388699386,0.092855891444,0.1835445958315542,18.82,2.772083051505573,2.668607047950618,0.8083357788947959,576,0.4882520462,0.2044111490043278,0.5001504999999999,0.0649,0.7220000000000002,0.097,0.1207,1.065871900062056,0.232294811022303,1.3440649414252963,0.2814709364536414,0.3292140496543469
308,100,1.0,0.5,0.75,0.75,0.1,1000000,0.05;0.95,1.0004079933388843,0.0040799333888426,0.00037224199,0.0125761951553586,145.26,13.222738297372755,1.585281862398929,0.3345507383304862,576,0.544507693,0.0016415899957541,0.5445674500000001,0.4501999999999999,0.0,0.5498000000000001,0.4501999999999999,0.0009803911327973,0.0097547686058406,0.0009803911327973,0.0097547686058406,0.0002401361162885081
309,100,1.0,0.2,1.0,1.0,0.3,1000000,0.5,3.774605710604295,0.9459384034903312,0.138751352176,0.2166494014868548,28.17,6.622665397685208,5.851526105112921,1.8730612619698364,576,0.5029960784,0.2560228927876812,0.500038,0.0489,0.4243999999999999,0.0868,0.1143,1.507552835553134,0.1890658243303487,1.977298515690897,0.304036462856252,0.4843177079195543
310,100,1.0,0.2,0.75,0.75,0.5,1000000,0.0,4.180061829229453,1.9799272676445283,0.16078625172847,0.2564392483905633,25.56,6.822896686299684,7.193293432490467,2.045543591405046,576,0.4702106221609999,0.3015745963894764,0.5220040000000001,0.228,0.2528,0.0729,0.228,1.3737679414509154,0.2850751756638237,1.887423818182504,0.5015256225924615,0.4623038808965674
311,100,1.0,0.4,0.5,0.5,0.5,1000000,0.0,1.867852668814586,0.5148510347568307,0.1370536450656199,0.2641203292328803,24.55,6.750046763773662,3.403699460321288,0.987566315719759,576,0.3652119609620001,0.2868203793078856,0.5375012215999999,0.4331,0.0921999999999999,0.0,0.4331,0.637025302886437,0.2100956687714753,0.7650572843847117,0.3577567553559622,0.18739243845074818
312,100,1.0,0.4,1.25,1.25,0.5,1000000,0.05;0.95,1.943381012959776,0.0797761579471224,0.21651517289,0.3835145150826027,25.19,1.7214921880552794,2.3227371338195826,0.3816156173498244,576,0.5094780589999999,0.4403147468835832,0.55581985,0.4876999999999999,0.0032,0.5091,0.4876999999999999,0.6875869047638895,0.038953734065567,0.6879234105973941,0.040370166133784,0.16849933725273478
313,100,1.0,0.3,1.25,1.25,0.0,1000000,0.5,1.8641608179532267,1.2099881653206328,0.054589932124,0.1496686359734693,71.1,33.13593063413037,7.170476368139447,2.864642287499117,576,0.4960567908,0.1255295459761307,0.50131,0.0099,0.5652999999999999,0.0212,0.0223999999999999,0.5317648764346233,0.480262608382099,1.0473666543108282,0.7307829068139371,0.25654103987932697
314,100,1.0,0.3,0.0,0.0,0.1,1000000,0.5,1.1034030896604552,0.1306169906742819,0.01586523125,0.0759390772119399,416.08,710.621248761898,1.4601204118965765,0.4418703886719944,576,0.499540243,0.0650383448320541,0.500101,0.0052,0.9533,0.0163,0.0144,0.1779234868974155,0.1529553713296864,0.1790537677970025,0.1535778952660965,0.04385726774467511
315,100,1.0,0.3,0.0,0.0,0.1,1000000,0.0,1.562001231788768,0.3606197667977355,0.10516075953534,0.2434787073182949,95.73,33.764141818314776,1.764787997657726,0.5359315089454443,576,0.429821325134,0.2390867670702244,0.48736806,0.2594,0.3716,0.0037,0.2594,0.4844963136390667,0.220156537947085,0.4898912503643527,0.2149550219312049,0.11999351925038221
316,100,1.0,0.2,1.5,1.5,0.5,1000000,0.05;0.5;0.95,3.0086552093507457,0.2407146962892432,0.1781369771599999,0.2786571412287006,22.22,2.4518803338901294,3.496723071299583,0.6423233546403518,576,0.5045508619999999,0.3300346008356173,0.500012,0.2604,0.4211,0.2765000000000001,0.2604,1.2935148398042615,0.1408003055807758,1.316753848335339,0.1569187556105134,0.322524495244054
317,100,1.0,0.2,1.25,1.25,0.3,1000000,0.5,3.8084649227489593,0.6672720952186177,0.143934009528,0.2221585780399205,28.39,5.801245077088576,6.131291825937921,1.8022566096550303,576,0.5010778957999998,0.2640539168044628,0.500031,0.0479,0.4035,0.1205999999999999,0.1017,1.554878505473874,0.1514982928341791,2.029663673876545,0.2640402019632524,0.49714398234704316
318,100,1.0,0.5,0.75,0.75,0.1,1000000,0.5,1.0,0.0,0.0002592448,0.0004461007651628,48.46,15.71682492931018,1.6354054450724118,0.4638605126542142,576,0.49991398,0.0004870238735946,0.4999455,0.0,1.0,0.0,0.0,0.0824871949427194,0.2091297990161149,0.0824871949427194,0.2091297990161149,0.0202043388341958
319,100,1.0,0.2,1.25,1.25,0.1,1000000,0.05;0.95,3.380887078125125,1.1111930276289672,0.1858475785899999,0.2978956589011562,112.13,16.776399368087773,5.283703007806694,1.602522011332731,576,0.497651847,0.3484719430681761,0.48250275,0.2987,0.2256,0.3032,0.2987,1.278043050671226,0.2441312722191181,1.5494380044886062,0.4061922996976067,0.37951794174849823
320,100,1.0,0.4,0.0,0.0,0.4,1000000,0.5,1.0349977304617777,0.026246540448341,0.0077779815059,0.0590889436339205,36.65,46.12310602172092,1.1998889249581213,0.2644827126468062,576,0.49985283519,0.052868761521505,0.5001074999999999,0.0087,0.983,0.0083,0.0087,0.1211622746122764,0.1409570390954289,0.1213532288627649,0.140988237227076,0.02972414998800273
321,100,1.0,0.3,0.5,0.5,0.2,1000000,0.05;0.5;0.95,1.4434638505299453,0.2549295324188257,0.06866376672,0.1732445114611616,81.19,46.87070007214023,1.9244500230910515,0.6163523063456195,576,0.479042908,0.1750948951511192,0.5002346999999999,0.1315,0.7842,0.0843,0.1315,0.473548338882202,0.1581179179679644,0.473548338882202,0.1581179179679644,0.11599050131102887
322,100,1.0,0.3,1.25,1.25,0.3,1000000,0.0,2.0422799597927828,0.9941764867222632,0.14055479936188,0.2653217361340982,53.43,18.62129496739221,5.482258003555123,1.2721010234558952,576,0.4327166883879998,0.2977125582337608,0.596722505,0.3223,0.1459,0.0149,0.3223,0.7517244376121037,0.2827457750532025,1.0383450160339458,0.4513404927390267,0.2543312879692001
323,100,1.0,0.3,0.5,0.5,0.5,1000000,0.05;0.5;0.95,1.963901633910424,0.4233097442583656,0.11743051318,0.22292426632835,34.16,7.853095638734518,2.3075495052444377,0.6064716591863224,576,0.506412888,0.2466338529275336,0.5045945,0.1646999999999999,0.6565000000000001,0.1788,0.1646999999999999,0.8129496254472107,0.2285538330584539,0.8129496254472107,0.2285538330584539,0.19912314510238716
324,100,1.0,0.5,0.5,0.5,0.1,1000000,0.05;0.5;0.95,6.995797189869848,1.1963506632169305,0.0197396889,0.0347644878111389,1000000.0,0.0,30.398257367968498,4.430218099015144,576,0.3873187499999999,0.0396998126878882,0.3873505,0.0,0.0063,0.002,0.0041,0.652658862743844,0.1582153868564314,2.342291587054924,0.1510970620255506,0.5737187803053174
325,100,1.0,0.2,1.25,1.25,0.3,1000000,0.0,4.476582361352879,2.661667987375677,0.15710764889729,0.2513753895779305,40.24,12.920987547084753,9.122148974169871,3.499709990992128,576,0.4748997555529999,0.2953877175709169,0.5142555,0.2096,0.2217999999999999,0.0719,0.2096,1.4047019215641037,0.3239020873612036,1.9622142681108088,0.5292124005364478,0.4806229859766074
326,100,1.0,0.4,1.5,1.5,0.3,1000000,0.0,1.9791709244656104,0.9043886812035944,0.1308903737888299,0.2589957419458716,69.11,26.019377006338555,4.924649827612337,1.8593715353435605,576,0.3733962606809999,0.2784151739221691,0.537441017,0.4193,0.0931,0.0016,0.4193,0.633582569961287,0.2500211782352242,0.9469544615137384,0.44838802843911,0.23194616830240156
327,100,1.0,0.4,0.75,0.75,0.2,1000000,0.0,1.218270652215287,0.4529911410125722,0.03849840952809,0.1546630557477221,63.65,13.484278162948046,2.6380217917480424,1.6046206304342885,576,0.1672850558329999,0.1040200194162089,0.197420599,0.7127000000000001,0.1878,0.0027,0.7127000000000001,0.2166311749231781,0.2978815669203277,0.2982532260266309,0.4203622033779648,0.0730538751041129
328,100,1.0,0.3,0.75,0.75,0.3,1000000,0.05;0.95,1.9663124111454096,0.2825785147703035,0.2019562494199999,0.3665643969707965,47.28,6.223253882727982,2.4896238845637724,0.5916466413660533,576,0.4992093920000001,0.4171866130878562,0.5027560999999999,0.4791999999999999,0.0411,0.4760999999999999,0.4791999999999999,0.7430365824364781,0.1439915016318914,0.7654013060652958,0.1839837623975904,0.18747670280966663
329,100,1.0,0.5,1.25,1.25,0.2,1000000,0.5,1.0,0.0,0.0003140757,0.0005187239282547,29.38,5.034788069928158,1.8042498866516987,0.4572656882615988,576,0.50008389,0.0005743404588643,0.5000465,0.0,1.0,0.0,0.0,0.1907731740811097,0.262691151408442,0.1907731740811097,0.262691151408442,0.046727808507567234
330,100,1.0,0.2,1.5,1.5,0.5,1000000,0.5,3.789523827427695,0.686119066887562,0.145691029742,0.2244528221501536,21.99,6.120828820882467,5.492374985091747,1.4660218692576246,576,0.4978704315999999,0.2669815477335828,0.5000230000000001,0.046,0.4070999999999999,0.1159,0.1328,1.5175808413370593,0.1381145384982627,1.9730364166827237,0.2532247345268726,0.4832737532479738
331,100,1.0,0.2,0.0,0.0,0.3,1000000,0.0,2.4986188821244824,0.4099191702801621,0.15657258986745,0.2621669264060665,51.71,39.46057871759197,2.715784017633972,0.6238039707245838,576,0.4572403917629999,0.3038613583028508,0.5093430243,0.2603999999999999,0.2265,0.0366999999999999,0.2603999999999999,0.9719744584120816,0.1528234769859632,0.9880453545433177,0.1691776094651537,0.24201093443180902
332,100,1.0,0.2,1.0,1.0,0.5,1000000,0.0,4.190875335999147,1.8620355872393053,0.15974371003687,0.2540650093715648,28.05,9.586791207519108,8.17079426291489,2.405135816264212,576,0.4763179456169999,0.2992691712952471,0.530629,0.2141,0.2444,0.0561,0.2141,1.394033035860863,0.2758622710243312,1.92722411289598,0.4528035960867205,0.47205252904311096
333,100,1.0,0.5,1.0,1.0,0.0,1000000,0.05;0.95,1.0073073244701454,0.0419009964568777,0.0011368353,0.0017873352246406,50.23,20.81658963520211,4.543592395852505,1.0713950844235356,576,0.49528039,0.0019992135552185,0.495257,0.0,1.0,0.0,0.0,0.0673253598668938,0.1825383997194506,0.4048558384856466,0.27467567910544,0.09916502246738643
334,100,1.0,0.3,0.5,0.5,0.4,1000000,0.05;0.95,2.001610312244111,0.3902252900392589,0.20477147641,0.3689959582758091,42.64,14.9108597127643,2.4378674767127,0.6451632182220615,576,0.5225830590000001,0.4212434730695622,0.5663425999999999,0.4563999999999999,0.0339,0.5063,0.4563999999999999,0.7442267226437158,0.1431109497349728,0.7648221924165968,0.1996155714210128,0.18733485523696222
335,100,1.0,0.3,1.5,1.5,0.3,1000000,0.05;0.95,2.3239620363387856,0.6534671961766075,0.2052486512699999,0.3560125595982439,44.79,6.260820935618491,2.907924376331002,0.9610844879534878,576,0.510279823,0.4101110073163693,0.53249015,0.4388999999999999,0.0829,0.4628000000000001,0.4388999999999999,0.9098160169653888,0.2293646939626922,0.9895723827129502,0.3516508355617438,0.24238496332890078
336,100,1.0,0.5,1.5,1.5,0.0,1000000,0.05;0.95,1.2051389155260146,0.2708276798278069,0.0019014587,0.0121702290437226,112.39,27.968198029370807,6.302146402173562,1.56748502407182,576,0.49733011,0.0045073561962899,0.4970245,0.0,0.9895,0.0005,0.0,0.0434183197068913,0.1570894996696279,0.4936769618708724,0.2731697775857134,0.12092078799869341
337,100,1.0,0.5,1.25,1.25,0.0,1000000,0.05;0.5;0.95,1.070913505483976,0.1768501164739068,0.00159315498,0.0111196972993768,20076.02,140694.3819231851,5.341739373466624,1.2853868119373322,576,0.501426286,0.0034808992617678,0.50165,0.0004,0.9996,0.0,0.0004,0.0452891450894805,0.1609900654650981,0.4325647304117677,0.287090768790453,0.10595201336438838
338,100,1.0,0.3,0.75,0.75,0.2,1000000,0.05;0.95,1.828826874617259,0.2360342858026811,0.1931644249799999,0.3652344142576423,67.55,7.592360594303948,2.530284294876372,0.5389950713582309,576,0.497931408,0.4101753411854847,0.52415745,0.4845,0.0235,0.4803999999999999,0.4845,0.6631220665644535,0.1177476031935577,0.6657725803510653,0.1243603796236755,0.1630737329505596
339,100,1.0,0.5,0.75,0.75,0.2,1000000,0.05;0.5;0.95,13.680059450357067,1.399737447531217,0.03473266068,0.0524421016724922,1000000.0,0.0,43.33462915240267,3.956875090323402,576,0.2969712839999999,0.0627332366686145,0.2972145,0.0012,0.0363999999999999,0.0009,0.0355,1.0370515992822378,0.0789406349399949,2.9557606399267007,0.0867988836666104,0.723981334597795
340,100,1.0,0.5,0.0,0.0,0.4,1000000,0.05;0.95,1.0028638674657886,0.0113378471826367,0.00139153912,0.033210172399728,66.39,5.799503636022865,1.2383894801284965,0.2498277545606533,576,0.5346646260000001,0.0094083786445208,0.53595525,0.4614,0.0,0.5386,0.4614,0.0068606762499275,0.025471167915104,0.0068606762499275,0.025471167915104,0.0016804478280721279
341,100,1.0,0.5,1.5,1.5,0.4,1000000,0.05;0.5;0.95,1.0,0.0,0.000170554,0.0002851691329815,6023.26,6085.875820075014,1.5186668623784942,0.312048763661909,576,0.49935914,0.0003268175731147,0.4994394999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,100,1.0,0.3,0.0,0.0,0.1,1000000,0.05;0.95,1.6496905915978224,0.3698180693793719,0.15186950932,0.330716507563964,20271.88,91899.36294876855,1.7928397663911253,0.5054421801735669,576,0.507578956,0.3283384979367808,0.50145075,0.349,0.2657,0.3552,0.349,0.5176456193164485,0.2292916644482723,0.5176456193164485,0.2292916644482723,0.12679164924894534
343,100,1.0,0.5,1.0,1.0,0.3,1000000,0.05;0.95,1.338896644081044,0.2320422306847165,0.1048965274399999,0.2883032460325162,56.85,10.33712051811628,1.769478848900167,0.4222091228201204,576,0.5178020440000001,0.2941539380382721,0.5357569,0.4799999999999999,0.0,0.52,0.4799999999999999,0.3825737991903151,0.1542517847183951,0.3825737991903151,0.1542517847183951,0.09370727993956297
344,100,1.0,0.3,0.5,0.5,0.5,1000000,0.05;0.95,2.062701682787251,0.3468317664742023,0.2048116247499999,0.3651431887130887,39.04,19.650440147228203,2.345897434013384,0.507978055878184,576,0.511277873,0.417796182382056,0.54206365,0.4595999999999999,0.0521,0.4856,0.4595999999999999,0.7923556550202693,0.1735340030527596,0.8263469759229792,0.2244884067729744,0.20240467999614697
345,100,1.0,0.4,0.75,0.75,0.1,1000000,0.5,1.022737807468973,0.0360946989367474,0.005035455768,0.0465300602234258,55.35,14.755498889388576,1.672240119801782,0.3995263307003701,576,0.4979136947999999,0.0305184277353604,0.500215,0.0079,0.9891,0.003,0.0079,0.091823661949688,0.1582812358944762,0.0943241234400747,0.1613139747744747,0.023103665381580395
346,100,1.0,0.3,0.0,0.0,0.0,1000000,0.05;0.5;0.95,1.416930011739581,0.426495405544276,0.053520418891,0.149272351935487,35.81,34.899189594365,1.7262653021437522,0.5894924709881804,576,0.4980373431,0.1226084388986999,0.4945475,0.0013999999999999,0.5463,0.0051,0.0049,0.3523429037607357,0.3041141331664692,0.4022165751737181,0.3129574439552768,0.09851856370170899
347,100,1.0,0.5,1.25,1.25,0.4,1000000,0.5,1.0,0.0,0.0002537844999999,0.0004213841657257,17.44,1.7015738406997023,1.615966244929442,0.3776070349795944,576,0.50010899,0.0004757772142579,0.5001059999999999,0.0,1.0,0.0,0.0,0.2433891653171785,0.2651748120563061,0.2433891653171785,0.2651748120563061,0.05961552175528801
348,100,1.0,0.3,0.5,0.5,0.3,1000000,0.5,1.3358872967957989,0.2119182502216131,0.0452779699669999,0.1287393840892143,40.82,21.92843272138165,1.70152581247422,0.5165049227266396,576,0.4970460807,0.1319569857460061,0.5001525,0.0202,0.8693000000000001,0.0553,0.0606,0.4835978953614578,0.1880650283740179,0.5893301394081142,0.2696650686737097,0.1443499906873284
349,100,1.0,0.2,1.5,1.5,0.0,1000000,0.5,4.141757792560482,1.920940587391804,0.135086576224,0.2169849413955299,52.23,23.825058957816545,12.73895311981824,4.207104209049442,576,0.4999831106,0.2545944793813749,0.4814945,0.0289,0.1462,0.0757,0.0552,1.4149689278029405,0.2565354090905903,2.1874806037105388,0.3942932115060242,0.5357995182317672
350,100,1.0,0.5,1.5,1.5,0.1,1000000,0.5,1.0,0.0,0.0003496391999999,0.000593661538469,56.7,10.461569884316807,1.98012235928757,0.5633456807855843,576,0.5000660600000001,0.0006412273514352,0.5000680000000001,0.0,1.0,0.0,0.0,0.2381306606518156,0.2889894286279987,0.2381306606518156,0.2889894286279987,0.05832750838431607
351,100,1.0,0.4,1.5,1.5,0.2,1000000,0.5,1.0775211106837732,0.056318111690324,0.01591352393,0.0828826181098184,34.83,5.586880374881166,2.0064064958859764,0.4956638363808368,576,0.498878899,0.0764929343026574,0.5000634999999999,0.0195,0.9638,0.0167,0.0195,0.3362389812708501,0.2635752358162044,0.3530207335658019,0.2645785357568684,0.08646857880684139
352,100,1.0,0.4,0.75,0.75,0.3,1000000,0.5,1.0526131084564954,0.0456765026955472,0.011137232667,0.0696921618489187,22.75,5.3491715586281545,1.623983745291229,0.3682886448932237,576,0.4989559046999999,0.0606013238146677,0.500104,0.0137,0.975,0.0113,0.0137,0.2300971681760645,0.2145371010091222,0.2377405614569887,0.2187057480168077,0.058231957840783805
353,100,1.0,0.4,0.5,0.5,0.4,1000000,0.0,1.6175041795197092,0.5405897396850607,0.10101728603516,0.2348048189633707,34.36,20.27513778303891,3.046747186166706,1.3581334810790675,576,0.29193459914,0.2226109258983645,0.4173262669999999,0.5438000000000001,0.0707999999999999,0.0006,0.5438000000000001,0.4849815377476483,0.3089851753667021,0.5981882866716992,0.4436338166681751,0.1465196972567051
354,100,1.0,0.5,1.0,1.0,0.1,1000000,0.0,1.00331033957589,0.0141643228205977,0.0016173631863,0.0363283131454672,122.21,5.379149795762573,1.7811636202138397,0.2415408180787489,576,0.0027560936499999,0.0096206791607513,0.001346995,0.9984,0.0,0.0014,0.9984,0.0073937782007453,0.0295303750427414,0.0077302840342499,0.0318100677057723,0.001893448771303436
355,100,1.0,0.3,0.75,0.75,0.2,1000000,0.5,1.3171452188329411,0.2201195763492594,0.042274182418,0.123814689332295,39.98,7.378620494648062,2.074836068884095,0.6101484291671764,576,0.4978355404,0.1251891250314054,0.500094,0.0229,0.8763000000000001,0.0483,0.0506,0.4549417058531199,0.2184484147343776,0.5629978281961164,0.3004273894396753,0.13790017822390127
356,100,1.0,0.2,0.0,0.0,0.4,1000000,0.5,2.7325112648699883,0.2096208245191684,0.1347139054299999,0.2149150858019771,42.07,10.088752613327836,2.980906248717667,0.3622210412662416,576,0.502262277,0.2529695268387763,0.499998,0.0,0.4526999999999999,0.1046,0.1342,1.0498251542637904,0.0523365774707143,1.082750594550984,0.0892019263832725,0.2652079501603408
357,100,1.0,0.3,1.25,1.25,0.5,1000000,0.05;0.5;0.95,2.6098860670670865,0.2538080544484147,0.16609083333,0.2691651862880413,23.51,3.893779032189056,2.898645716346128,0.4564342234616576,576,0.4997999630000001,0.3152792018172928,0.5000055,0.2517,0.4971000000000001,0.2512,0.2517,1.0816431778739553,0.1384800975367613,1.0823036114966462,0.1398339762818074,0.26509846653577024
358,100,1.0,0.5,1.25,1.25,0.1,1000000,0.05;0.5;0.95,1.0,0.0,0.0002343003,0.00036385248633,17834.95,17164.612846469685,1.5959704712287712,0.3381768020380045,576,0.49875349,0.0004258881355601,0.498793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
