,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.01,std_ncluster_0.01,nruns,iqm_niter,iqstd_niter,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,100B_norm_entr
148,100,1.0,0.2,1.25,1.25,0.0,1000000,0.05;0.95,4.157457956979543,1.6853733383976768,0.13600791532700002,0.21589086856440207,39.17,15.779448979638364,4.157184270360103,1.6769190491587385,576,36.520833333333336,4.932838868801165,0.5020622793,0.2542503265584596,0.509439,0.0005,0.0196,0.0075,0.009899999999999999,1.4579833347619813,0.23389586210027438,2.261799120031159,0.33961333087016937,0.5569772668779673
149,100,1.0,0.2,1.5,1.5,0.0,1000000,0.05;0.95,3.953582008662609,1.5196502401233032,0.13455490574399998,0.217019160303312,51.43,23.9461749122755,3.9528674037953606,1.5116072436041188,576,46.36,7.883552498715284,0.4936301932,0.2540229225585265,0.5073465,0.001,0.0251,0.005900000000000001,0.0070999999999999995,1.3748628561474003,0.2534892302461648,2.170972503362269,0.3920746066040041,0.5346108417326103
150,100,1.0,0.3,0.0,0.0,0.0,1000000,0.05;0.95,1.3923404511225632,0.4165617414044596,0.0513137411606,0.14679544975514314,39.33,33.86099182948969,1.3923404511225634,0.4144736994766938,576,27.3125,3.554083625446462,0.49467997206,0.12177458691613223,0.49215650000000005,0.0001,0.1094,0.0,0.0003,0.34627058678794265,0.2867688301004871,0.38919470223419345,0.31508701709612363,0.09584078427389213
151,100,1.0,0.3,0.5,0.5,0.0,1000000,0.05;0.95,1.9076975231012168,1.121593126373777,0.06488343481999999,0.1608161180636855,30.17,15.8637220338632,1.908091442727096,1.116475609933728,576,25.955555555555556,2.897934556086114,0.499199784,0.14644742449307793,0.51599,0.0,0.055600000000000004,0.001,0.0032000000000000006,0.5655971575383222,0.4139264778789575,0.988237364858715,0.6983640471495154,0.24335748547736144
152,100,1.0,0.3,0.75,0.75,0.0,1000000,0.05;0.95,1.776311857968648,1.0256497750264828,0.05676983585,0.15190631461617313,10033.91,99996.57611361683,1.7764620426086577,1.0206437477441168,576,30.872340425531913,3.6647662331566146,0.4982065850000001,0.12972763546896077,0.5023035,0.0,0.1231,0.0025,0.0008,0.5464382070522718,0.4744880768076886,0.9408129239231244,0.7283817174295649,0.23167902329140172
153,100,1.0,0.3,1.0,1.0,0.0,1000000,0.05;0.95,1.857154821705686,1.0601159131490443,0.05952004297999999,0.1526566802759551,45.31,19.476841985737156,1.8563829228041155,1.0551041280660234,576,42.604166666666664,8.762466317893738,0.4988781679999999,0.13230428762819038,0.49670749999999997,0.0,0.0917,0.0013,0.0009,0.5543007855961369,0.4674226521149462,1.0626183045348654,0.6944732298666649,0.2616740955254131
154,100,1.0,0.3,1.25,1.25,0.0,1000000,0.05;0.95,1.7638143397846713,1.0538826228770841,0.05226233685,0.14519142417021494,69.79,29.11013395692124,1.759578598355474,1.0486570035715166,576,68.4,12.809371569284732,0.500904127,0.11992274034035219,0.516113,0.0005,0.1481,0.0023,0.0028000000000000004,0.49967146138606083,0.43299923770145016,1.0361398695119077,0.6550921295104025,0.2551536728054283
155,100,1.0,0.3,1.5,1.5,0.0,1000000,0.05;0.95,2.0426834329174293,1.2466501073501937,0.060169684365999995,0.1547013538173481,94.41,38.30633963935547,2.03641682274574,1.2435466996356725,576,93.6875,18.045262824815456,0.5000898478000001,0.1355024638507778,0.505934,0.0002,0.109,0.0014000000000000002,0.0017000000000000001,0.5856402811607717,0.4800153917511534,1.1639887535793734,0.6990589334687427,0.2866369824374146
156,100,1.0,0.4,0.0,0.0,0.0,1000000,0.05;0.95,1.0099566408472191,0.027089879525796237,0.0024112433809999998,0.0328334040169404,15.61,8.796113696492109,1.0099566408472194,0.02695408980089911,576,,,0.49637251209999994,0.016686689326424628,0.4959549999999999,0.0002,0.2713,0.001,0.0002,0.026438959607105024,0.055141935621152105,0.060346208045267385,0.12427614951845908,0.014860500088548619
157,100,1.0,0.4,0.5,0.5,0.0,1000000,0.05;0.95,1.02239172881564,0.04596861820461417,0.00561360748,0.04820085791146452,27.03,13.385847343030212,1.0223917288156406,0.04573819761474177,576,22.42222222222222,1.9719013823536904,0.49953787599999994,0.029322645035044413,0.4992159999999999,0.0001,0.2548,0.0016,0.001,0.08283904079978238,0.1632304117798613,0.3012719937996538,0.2887550117644605,0.07418945838616092
158,100,1.0,0.4,0.75,0.75,0.0,1000000,0.05;0.95,1.028130559469962,0.07935037786691265,0.0060732476100000005,0.050253866674720114,10032.31,99996.73730118762,1.028130559469962,0.07895262910724124,576,28.891304347826086,3.1083915935217603,0.49692594799999995,0.026632999386819785,0.49621250000000006,0.0002,0.2786,0.001,0.0008,0.07762260196821442,0.154180792117331,0.2768607617880047,0.30293797745085255,0.06817809284686185
159,100,1.0,0.4,1.0,1.0,0.0,1000000,0.05;0.95,1.03183789260785,0.08224141344828532,0.0056719252000000005,0.0460565585525926,20052.67,140697.73365724104,1.0318378926078497,0.08182917319093534,576,50.333333333333336,8.112062349091971,0.502974142,0.022992483769059394,0.503972,0.0,0.2625,0.0006,0.0016,0.07142034966545072,0.15758560071195915,0.4076185774067414,0.2959466983923353,0.10037773874877283
160,100,1.0,0.4,1.25,1.25,0.0,1000000,0.05;0.95,1.1101020928740992,0.18429670234615236,0.0072988526988,0.05324447701088282,10079.48,99991.97561183183,1.1062085081547899,0.18006297143704914,576,77.52083333333333,9.548100996475105,0.49641589244,0.03263806865578847,0.49717050000000007,0.0004,0.2148,0.0012000000000000001,0.0016,0.09660130732696315,0.16415379502167302,0.4891441021164757,0.2899772151868173,0.12045373202840344
161,100,1.0,0.4,1.5,1.5,0.0,1000000,0.05;0.95,1.2253011297481564,0.2915756524014895,0.008695334255999998,0.05834059329393485,108.31,30.16309036226263,1.2177445930663284,0.2821804618915739,576,106.68,11.883501167585251,0.4977303748,0.03850074794114018,0.49883749999999993,0.0002,0.2482,0.0011,0.0017,0.13376824414833505,0.20467443786832898,0.5393411918225065,0.28815583171020986,0.13281497029314732
162,100,1.0,0.5,0.0,0.0,0.0,1000000,0.05;0.95,1.0008119925227243,0.004938745150769156,0.00039625838,0.010569548036790666,12.53,1.1586739198433926,1.0008119925227243,0.004913989380086549,576,,,0.498618624,0.0021548387501871646,0.498741,0.0,0.2814,0.0,0.0003,0.0054329959351506595,0.02655108673410368,0.09436947668326173,0.18963118703505613,0.023238868887270184
163,100,1.0,0.5,0.5,0.5,0.0,1000000,0.05;0.95,1.00020199959192,0.0020199959192001684,0.0008098395999999995,0.00542094661188745,10021.37,99997.84191607247,1.00020199959192,0.0020098705626108064,576,18.866666666666667,0.8055363982396381,0.4961079400000001,0.0018529317043628729,0.49605949999999993,0.0,0.2839,0.0,0.0,0.038657035605519606,0.13203606612933635,0.2478734254167035,0.2744701659513926,0.06103984292750686
164,100,1.0,0.5,0.75,0.75,0.0,1000000,0.05;0.95,1.0035797530859865,0.03193802732683803,0.0011536456439999994,0.00782761253629827,20032.69,140700.60177731616,1.0035797530859865,0.03177793595617173,576,28.52173913043478,4.3225351379605454,0.5028326472,0.0025823412041023662,0.5029295,0.0002,0.2786,0.0,0.0,0.04280941734991446,0.15363616186999138,0.25897511135088513,0.27673600568580914,0.06377367841032944
165,100,1.0,0.5,1.0,1.0,0.0,1000000,0.05;0.95,1.0073073244701454,0.0419009964568777,0.0011368353000000006,0.0017873352246406153,50.23,20.81658963520211,1.0063559184823765,0.03649901620381436,576,47.34,7.196137853043116,0.49528039,0.001999213555218581,0.495257,0.0,0.247,0.0,0.0,0.06732535986689385,0.18253839971945066,0.40485583848564666,0.27467567910544005,0.09969740301084597
166,100,1.0,0.5,1.25,1.25,0.0,1000000,0.05;0.95,1.0667641131884205,0.15808568115797647,0.0014203456000000006,0.002181687676163057,20078.52,140694.02325165406,1.0635717301259182,0.1542503609812219,576,79.5625,9.677952284273088,0.4981219800000001,0.0024944107089098556,0.498091,0.0,0.2909,0.0,0.0,0.060128651776471836,0.17180820690128593,0.4615307968444715,0.25218495445606226,0.11365384287659584
167,100,1.0,0.5,1.5,1.5,0.0,1000000,0.05;0.95,1.2051389155260146,0.2708276798278069,0.0019014587000000009,0.012170229043722608,112.39,27.968198029370807,1.1946117682862352,0.2597931718962391,576,112.59183673469387,11.520909770175622,0.49733011,0.004507356196289982,0.4970245,0.0,0.2516,0.0,0.0,0.043418319706891334,0.1570894996696279,0.4936769618708724,0.2731697775857134,0.12156996724787343
168,100,1.0,0.2,0.0,0.0,0.1,1000000,0.05;0.95,2.3053206234041164,0.4075521985791406,0.18269952711000004,0.3128512851041764,435.5,797.9352331885317,2.305320623404116,0.4055093175514274,576,190.57142857142858,11.80625914936822,0.49092258299999997,0.35804010710583184,0.5085651499999999,0.0,0.016300000000000002,0.2951,0.33630000000000004,0.8671129126611811,0.16785719226651719,0.867112912661181,0.16785719226651719,0.21353009464517111
169,100,1.0,0.2,0.5,0.5,0.1,1000000,0.05;0.95,2.9906420688905686,1.1349366228262272,0.18328609538,0.30189713958423725,125.28,23.520066652829357,2.9900802024842563,1.1288008655073205,576,122.70212765957447,6.526264102274685,0.4942754820000001,0.3497646341637654,0.5047870499999999,0.0,0.0361,0.2863,0.3173,1.0961066550168421,0.23310388915447713,1.3157851435737837,0.4360485782611608,0.3240174631672258
170,100,1.0,0.2,0.75,0.75,0.1,1000000,0.05;0.95,3.2793281003592303,1.0659365895714894,0.18934785535999998,0.30408740050144106,117.48,18.564373396265214,3.2779687156376696,1.0582392916253012,576,113.625,5.02338282435253,0.5012501460000001,0.3559140309077766,0.5138225999999999,0.0,0.036,0.31089999999999995,0.3173,1.2064065754115545,0.2300131021806369,1.4665968066869026,0.4180245124437251,0.3611554508824693
171,100,1.0,0.2,1.0,1.0,0.1,1000000,0.05;0.95,3.2719911024317763,1.0099785343278522,0.18616542283,0.29809134219973565,114.8,17.091553824073813,3.2722721047688053,1.0061581970657212,576,112.22,6.123038461417665,0.48792575499999996,0.349210632317751,0.4717688500000001,0.0,0.045200000000000004,0.28569999999999995,0.3148,1.2432259225348472,0.222352987412353,1.4821179562654552,0.3922806196981394,0.36497759732973967
172,100,1.0,0.2,1.25,1.25,0.1,1000000,0.05;0.95,3.380887078125125,1.1111930276289672,0.18584757858999995,0.2978956589011563,112.13,16.776399368087773,3.3803562461567593,1.1051417335746405,576,110.06382978723404,4.249677110733908,0.49765184700000004,0.34847194306817614,0.48250275000000004,0.0,0.0395,0.3032,0.2987,1.2780430506712261,0.24413127221911812,1.5494380044886062,0.4061922996976067,0.3815554340321021
173,100,1.0,0.2,1.5,1.5,0.1,1000000,0.05;0.95,3.894320429172237,1.4291986817021016,0.18925628971000005,0.2965076914925077,108.95,14.956080483680994,3.8929641053177853,1.4186379961064557,576,109.04347826086956,4.9867499293851765,0.500286293,0.3500995800443386,0.4728364,0.0,0.042899999999999994,0.3064,0.2964,1.3651282489797745,0.24287206854957108,1.6924221384565226,0.45206197957809324,0.41676586074022903
174,100,1.0,0.3,0.0,0.0,0.1,1000000,0.05;0.95,1.6496905915978224,0.369818069379372,0.15186950932,0.330716507563964,20271.88,91899.36294876855,1.6496905915978224,0.36796433304749937,576,320.1,236.48892151642116,0.507578956,0.3283384979367808,0.50145075,0.0,0.05890000000000001,0.3552,0.349,0.5176456193164485,0.22929166444827231,0.5176456193164485,0.22929166444827231,0.12747234699351032
175,100,1.0,0.3,0.5,0.5,0.1,1000000,0.05;0.95,1.646251659646979,0.36632197004924394,0.14788865449000002,0.32340990763984245,123.28,27.99822505196724,1.6462516596469783,0.3644857581351452,576,128.7,6.545991139621257,0.47793359900000004,0.3243165388189892,0.45457425,0.0,0.0193,0.31800000000000006,0.3701,0.5313507278149734,0.21302012821906274,0.6004392126727938,0.21333895130131753,0.1478606073541332
176,100,1.0,0.3,0.75,0.75,0.1,1000000,0.05;0.95,1.7202762086415342,0.30463801868991724,0.17027341053000006,0.3466459293319281,123.18,20.72590727382597,1.7202762086415344,0.30311100146151937,576,125.55319148936171,4.716690647632033,0.480626265,0.36552962721669785,0.47331005,0.0,0.029800000000000004,0.38760000000000006,0.4225,0.5782996067889893,0.16813509130753584,0.6166245916789288,0.1434079177558169,0.1518463230095964
177,100,1.0,0.3,1.0,1.0,0.1,1000000,0.05;0.95,1.8379848362045907,0.3977005539557611,0.17957604055,0.34895748942923965,123.49,19.482442237962765,1.8376000950392086,0.3932216101812471,576,121.36,5.09415351162487,0.525000799,0.38155953679130944,0.5714156,0.0,0.0005,0.4569,0.39440000000000003,0.6589327224147061,0.1790942424283025,0.7072281461393974,0.20954332957918947,0.1741578181755003
178,100,1.0,0.3,1.25,1.25,0.1,1000000,0.05;0.95,1.8967071931391493,0.3567737231120405,0.1856881323,0.3524802604217034,123.8,15.131077124563706,1.8967071931391501,0.35498537238623584,576,123.91836734693878,3.9838282004075363,0.5064449240000001,0.3895965697458811,0.52219245,0.0,0.0053,0.44309999999999994,0.4236,0.7245591844543093,0.18778615322926495,0.7610548273633084,0.21679440863125413,0.1874128581689691
179,100,1.0,0.3,1.5,1.5,0.1,1000000,0.05;0.95,1.9421895060496168,0.5782022554349859,0.18430255982000002,0.35242679228487866,128.31,17.68563589955751,1.9392102609785495,0.575643666868757,576,125.96,5.7304799100947905,0.521844454,0.39183743371737945,0.5559888,0.0,0.008,0.47439999999999993,0.42699999999999994,0.7036547412104894,0.20469491118934363,0.7615262329488037,0.2775873606598926,0.1875289437188638
180,100,1.0,0.4,0.0,0.0,0.1,1000000,0.05;0.95,1.0160400077137903,0.04229543076228732,0.00624270118,0.07273605826592199,2143.9,6298.163808891952,1.0160400077137908,0.04208342225548874,576,148.74358974358975,95.34598749136477,0.43414728200000013,0.03454116633670441,0.4338054,0.0,0.12489999999999998,0.17079999999999998,0.32,0.03290697333276927,0.06781071970112677,0.06444142202867234,0.13179099803317168,0.01586896325026649
181,100,1.0,0.4,0.5,0.5,0.1,1000000,0.05;0.95,1.0458294923123492,0.12820342264034615,0.015605117729999996,0.11468554331612762,90.48,58.63368218753354,1.0458294923123495,0.1275607949212149,576,93.4375,49.98954317738194,0.47118715300000014,0.060248272843759845,0.46511965000000005,0.0,0.1334,0.22719999999999999,0.29369999999999996,0.08144823002817052,0.1474491544310344,0.2250727998882407,0.25422848868339115,0.055425095809833444
182,100,1.0,0.4,0.75,0.75,0.1,1000000,0.05;0.95,1.072660809704854,0.134874794886306,0.02542102819,0.147380675382128,10108.56,99989.04456810668,1.0726608097048542,0.1341987264942067,576,128.4375,12.69006542207985,0.537952681,0.0947838139437099,0.5504399999999999,0.0,0.0599,0.39629999999999993,0.31429999999999997,0.11664457961931494,0.16444397693539212,0.18077953343637065,0.2186004696484212,0.0445176981231988
183,100,1.0,0.4,1.0,1.0,0.1,1000000,0.05;0.95,1.0700589560511655,0.13303189983099378,0.024682537150000003,0.14568263736771173,122.82,33.65012494911289,1.0700589560511657,0.13236506906626497,576,133.79166666666666,4.730038465899499,0.525016585,0.091555791317756,0.52207,0.0,0.0406,0.4433,0.38689999999999997,0.10343752100650283,0.14843994240578004,0.16328036332996881,0.20380254264195866,0.040208456045873184
184,100,1.0,0.4,1.25,1.25,0.1,1000000,0.05;0.95,1.129506974876783,0.18540293198902455,0.041448304910000004,0.1879112623847445,134.17,17.044241303623973,1.12902162773802,0.18296617303345689,576,134.77083333333334,4.268291926780808,0.562919503,0.14111405423917162,0.5756286500000001,0.0,0.0276,0.5457,0.4043,0.16393842096892286,0.17602604584101952,0.18219243468724888,0.18989219352375006,0.04486563082425661
185,100,1.0,0.4,1.5,1.5,0.1,1000000,0.05;0.95,1.2256122519132011,0.2381884471359033,0.07090923247999999,0.2418893085602869,135.26,18.28485049366709,1.2256122519132013,0.23699451256415807,576,132.93333333333334,5.817215828899594,0.521304282,0.20940008583078534,0.5309674000000001,0.0,0.003,0.5190999999999999,0.47090000000000004,0.26381502018427255,0.20512398128959686,0.2699236632048215,0.20626919443354416,0.06646980400073693
186,100,1.0,0.5,0.0,0.0,0.1,1000000,0.05;0.95,1.00020199959192,0.0020199959192001684,0.00017804588000000127,0.008937887849523183,6283.15,9019.221914720232,1.00020199959192,0.0020098705626108064,576,3009.28,2810.6586277241136,0.5983767080000001,0.001135474807204668,0.5984321,0.0,0.0,0.6099,0.3901,0.0005600153435484735,0.0055720823141767895,0.0005600153435484735,0.0055720823141767895,0.00013790606455583803
187,100,1.0,0.5,0.5,0.5,0.1,1000000,0.05;0.95,1.0010259589366757,0.007370526393425777,0.0006202890400000003,0.019821455354972,158.41,18.959869901100767,1.0010259589366757,0.007333581166321414,576,152.9777777777778,4.606704721931038,0.4728423600000001,0.0031463243722366536,0.4728656,0.0,0.0,0.46989999999999993,0.5301,0.0023278128145949877,0.01650007526300453,0.0023278128145949877,0.01650007526300453,0.0005732334086586625
188,100,1.0,0.5,0.75,0.75,0.1,1000000,0.05;0.95,1.0004079933388843,0.004079933388842626,0.00037224199000000064,0.01257619515535861,145.26,13.222738297372755,1.0004079933388843,0.004059482466130251,576,143.09302325581396,3.5556306704402587,0.544507693,0.0016415899957541544,0.5445674500000001,0.0,0.0,0.5498000000000001,0.45019999999999993,0.00098039113279732,0.009754768605840614,0.00098039113279732,0.009754768605840614,0.0002414253188007797
189,100,1.0,0.5,1.0,1.0,0.1,1000000,0.05;0.95,1.0010259589366757,0.007370526393425773,0.0006380779800000001,0.01982221032387309,145.84,15.702872413039662,1.0010259589366757,0.007333581166321414,576,142.93478260869566,4.320840165448118,0.517855292,0.0031752049224333867,0.51765425,0.0,0.0,0.5201,0.47989999999999994,0.0023278128145949877,0.01650007526300453,0.0023278128145949877,0.01650007526300453,0.0005732334086586625
190,100,1.0,0.5,1.25,1.25,0.1,1000000,0.05;0.95,1.0018498753511442,0.01020764231418207,0.0009817288100000003,0.02655768931105599,143.36,13.878637024454733,1.0018498753511442,0.010156475865089132,576,142.04166666666666,4.102632962162496,0.481229493,0.005533285045876959,0.48176245,0.0,0.0,0.47930000000000006,0.5206999999999999,0.004200239086484844,0.022090844989552487,0.004200239086484844,0.022090844989552487,0.001034326022105849
191,100,1.0,0.5,1.5,1.5,0.1,1000000,0.05;0.95,1.0065009143595554,0.025897992733105054,0.0028472979900000003,0.04867994683567624,147.73,35.60610973562051,1.0065009143595554,0.02576817741571804,576,139.41666666666666,4.9237237489074825,0.516389631,0.015579313496496959,0.51763125,0.0,0.0,0.5185,0.48150000000000004,0.013226725136686247,0.044783438994298215,0.013226725136686247,0.044783438994298215,0.0032571350617008484
192,100,1.0,0.2,0.0,0.0,0.2,1000000,0.05;0.95,2.5530169553995874,0.3917524136695558,0.19046642975,0.31359062739363874,99.65,13.79970355412819,2.553016955399587,0.3897887300574036,576,97.70454545454545,5.132691768788423,0.503920869,0.36430145118543295,0.4899922499999999,0.0,0.030600000000000002,0.342,0.325,0.9626494215165752,0.1563384778526158,0.9626494215165752,0.1563384778526158,0.23705634996912187
193,100,1.0,0.2,0.5,0.5,0.2,1000000,0.05;0.95,3.2081145016954458,0.9947527045567574,0.18881079122000002,0.3023647727805738,63.31,10.170957862383654,3.2098784064694117,0.9968777208861411,576,62.26315789473684,3.2902104438079545,0.494988134,0.354296861066422,0.52582535,0.0,0.0189,0.30210000000000004,0.32659999999999995,1.175698311429776,0.20892221286744908,1.4149981841409254,0.3930340074080241,0.34844907943426995
194,100,1.0,0.2,0.75,0.75,0.2,1000000,0.05;0.95,3.216354678055789,0.8286188328466759,0.18772474042999998,0.2981974955981231,58.22,8.444207864841227,3.2156235920214224,0.822080366852383,576,57.707317073170735,2.624870751187611,0.49610215100000005,0.3505673789588906,0.4936997,0.0,0.012700000000000003,0.29990000000000006,0.31070000000000003,1.2192144965113243,0.18654447559058074,1.4315620829818647,0.3640917916145729,0.35252800714432336
195,100,1.0,0.2,1.0,1.0,0.2,1000000,0.05;0.95,3.538192938908057,1.3623469738179788,0.18332504858,0.2914062903385431,55.31,7.3384211001021376,3.537734185853909,1.3550945355749069,576,54.28947368421053,1.6528746049939165,0.4967056360000002,0.342443583541911,0.4978803500000001,0.0,0.038700000000000005,0.29,0.29940000000000005,1.2598549703913562,0.24939382590507136,1.5238158002006077,0.47823464418633477,0.3752458616260779
196,100,1.0,0.2,1.25,1.25,0.2,1000000,0.05;0.95,3.5192388863895947,1.1837622258990903,0.18141384296,0.2855224825852264,55.47,8.737998985043786,3.5190525438099445,1.1776217264131148,576,53.904761904761905,2.0680048333912824,0.4940954360000001,0.3368855704490106,0.4944153999999999,0.0,0.04529999999999999,0.275,0.2854,1.280294070460398,0.22345588794642374,1.53429090224257,0.4210054580381991,0.37782539826747497
197,100,1.0,0.2,1.5,1.5,0.2,1000000,0.05;0.95,3.5883191247734714,1.3949070708007476,0.18063282676,0.2857362146218011,56.62,9.661733328398737,3.588183866443586,1.3878639831829334,576,55.416666666666664,3.226410113767656,0.5049022660000001,0.3359613729232923,0.49318635,0.0,0.0685,0.28409999999999996,0.275,1.2996162621118552,0.2531694319689501,1.5946475406317342,0.44757402265181123,0.392688466870789
198,100,1.0,0.3,0.0,0.0,0.2,1000000,0.05;0.95,1.771977453054039,0.2905980426690584,0.18217030428,0.3582296383566485,105.24,16.540198965495605,1.771977453054038,0.28914140170348657,576,106.80851063829788,2.7493774759399585,0.491483364,0.38458747951679867,0.5128326,0.0,0.0097,0.4175,0.44409999999999994,0.5939308640909018,0.16538174148311963,0.5940694935270138,0.16501819065173357,0.14629203801073903
199,100,1.0,0.3,0.5,0.5,0.2,1000000,0.05;0.95,1.8049653226391744,0.21348603909803213,0.18746130125,0.3586521323038432,70.11,9.590499297100065,1.8049653226391749,0.21241592690019465,576,69.65957446808511,3.02666585567375,0.46920872300000005,0.3970841884986466,0.43883949999999994,0.0,0.008400000000000001,0.41120000000000007,0.47869999999999996,0.6435597651255756,0.0901503107758751,0.6511052501820498,0.10042656141292858,0.1603373259298541
200,100,1.0,0.3,0.75,0.75,0.2,1000000,0.05;0.95,1.828826874617259,0.2360342858026811,0.19316442498,0.3652344142576424,67.55,7.592360594303948,1.8288268746172582,0.23485114910010113,576,67.04444444444445,1.9771534595142424,0.497931408,0.4101753411854847,0.52415745,0.0,0.0001,0.48039999999999994,0.48450000000000004,0.6631220665644535,0.11774760319355775,0.6657725803510653,0.1243603796236755,0.16394921586189304
201,100,1.0,0.3,1.0,1.0,0.2,1000000,0.05;0.95,1.9571964048244637,0.32592069563960513,0.20025727773,0.36609435572394017,66.65,8.070866675202168,1.9571964048244634,0.32428699765445756,576,65.45833333333333,2.5977420751277234,0.5170411810000001,0.4160063491337911,0.5742395,0.0,0.002,0.49939999999999996,0.4600000000000001,0.7339297802126776,0.16448369285967518,0.7574632678933193,0.21275148070918518,0.1865284219872994
202,100,1.0,0.3,1.25,1.25,0.2,1000000,0.05;0.95,2.03012043229694,0.4554019228372363,0.20049607266,0.36328359937689697,65.87,7.862010692005713,2.03012043229694,0.4531191920572483,576,64.8936170212766,2.7462472851510733,0.5242540120000001,0.4141153403908622,0.55276495,0.0,0.0017000000000000001,0.5025,0.4468,0.7798199253510592,0.1986571113799581,0.8149626795220801,0.26890506785322993,0.20068788683651964
203,100,1.0,0.3,1.5,1.5,0.2,1000000,0.05;0.95,2.1577834946009116,0.5807815804266739,0.20044461510999995,0.3585066790635589,66.04,8.38579848086133,2.157783494600912,0.5778703762274687,576,65.04761904761905,1.8251207520701713,0.517146619,0.4094464081038822,0.5458341,0.0,0.0057,0.48260000000000003,0.4424,0.8347717709826609,0.2432319895965259,0.889438800021469,0.33217690141253337,0.21902793555086006
204,100,1.0,0.4,0.0,0.0,0.2,1000000,0.05;0.95,1.0494590944669269,0.1705452815360118,0.014915738190000001,0.11405359401291035,542.76,889.4704941705486,1.0494590944669273,0.16969041258614342,576,195.66,147.41772078010163,0.5382908190000001,0.060176208336542115,0.55415895,0.0,0.0631,0.41239999999999993,0.32770000000000005,0.06116158347499406,0.1312961753988591,0.06172159881854254,0.1311534632608705,0.015199195681363872
205,100,1.0,0.4,0.5,0.5,0.2,1000000,0.05;0.95,1.1677887315368485,0.2759624358807673,0.049060694130000006,0.20358099138519226,72.42,18.479133741557906,1.1677887315368487,0.2745791568147048,576,77.57446808510639,2.6796687700285924,0.530873235,0.1465163028967685,0.5447293999999999,0.0,0.0535,0.46959999999999996,0.4004000000000001,0.18977008775374252,0.22346968738976636,0.21546293977630934,0.2308445421307074,0.05305862852597077
206,100,1.0,0.4,0.75,0.75,0.2,1000000,0.05;0.95,1.3119639251756288,0.3135223515572744,0.08878452779999997,0.2677979470718853,72.89,10.5790864779087,1.3119639251756285,0.31195080105161316,576,73.5111111111111,3.4552518623247663,0.507294418,0.23247635553403959,0.5225546,0.0,0.0,0.49300000000000005,0.477,0.3099539638276741,0.2466986646809293,0.31588349700214885,0.2463031537277868,0.07778760069978613
207,100,1.0,0.4,1.0,1.0,0.2,1000000,0.05;0.95,1.5836774788773982,0.3393579615950562,0.15038148629999998,0.33525244720127795,71.11,9.889178863073443,1.5836774788773973,0.33765690846919166,576,69.70454545454545,3.0119424829603165,0.49737234400000013,0.3443111392731522,0.49083744999999995,0.0,0.0,0.4972,0.5027999999999999,0.495286984779069,0.2144677024861161,0.495286984779069,0.2144677024861161,0.12196644196177549
208,100,1.0,0.4,1.25,1.25,0.2,1000000,0.05;0.95,1.7260088366319666,0.2550690855751617,0.18239209113,0.3613017732633962,68.86,9.709955320352009,1.726008836631967,0.2537905357415592,576,66.96,3.0196688560171627,0.5435826850000001,0.40026381408975326,0.6075273499999999,0.0,0.0,0.5487,0.4513000000000001,0.589853715492298,0.1207127161848352,0.589853715492298,0.1207127161848352,0.1452538854591951
209,100,1.0,0.4,1.5,1.5,0.2,1000000,0.05;0.95,1.8333363049469151,0.1457602304649513,0.20251062082000001,0.3752580362366505,64.51,6.323748728388719,1.8333363049469158,0.14502959814239216,576,63.62,2.3314373249135394,0.5115553,0.4257710931492863,0.5357314,0.0,0.0004,0.5128,0.4868,0.6434698726680185,0.05126321923917026,0.6434698726680185,0.05126321923917026,0.15845708304635345
210,100,1.0,0.5,0.0,0.0,0.2,1000000,0.05;0.95,1.0006099929308043,0.004534285616930861,0.0004186843599999999,0.015434858022461159,823.33,1223.3292300732105,1.0006099929308043,0.004511557225099446,576,355.51020408163265,316.7084619896928,0.47323468600000007,0.0024590660021614756,0.47321360000000007,0.0,0.0,0.4701000000000001,0.5298999999999999,0.0015404064763457933,0.01118505895001741,0.0015404064763457933,0.01118505895001741,0.00037933138335661767
211,100,1.0,0.5,0.5,0.5,0.2,1000000,0.05;0.95,1.00080799836768,0.003978308951464268,0.0005843708200000008,0.01787618891649623,82.3,7.284271141343246,1.00080799836768,0.003958367427635751,576,80.75510204081633,2.2725568827877645,0.4998544180000002,0.003983708689780222,0.4999412499999999,0.0,0.0,0.5,0.5,0.002240061374193894,0.01097401471858547,0.002240061374193894,0.01097401471858547,0.0005516242582233521
212,100,1.0,0.5,0.75,0.75,0.2,1000000,0.05;0.95,1.0020558534550077,0.010796871483935098,0.0010925096200000007,0.027999266263388382,81.13,8.585464578006365,1.0020558534550075,0.010742751486570137,576,80.08695652173913,2.586134323124009,0.48209260400000015,0.006363424864468277,0.4819786,0.0,0.0,0.48019999999999996,0.5198,0.004706909189784818,0.023141673401494894,0.004706909189784818,0.023141673401494894,0.0011590956034738481
