,n,p,eps,gam,gam_media,p_media,max_it,media_op,avg_ncluster,std_ncluster,avg_pwdist,std_pwdist,avg_niter,std_niter,avg_ncluster_0.00001,std_ncluster_0.00001,nruns,avg_opinion,std_opinions,median_opinion,avg_00_perc,avg_05_perc,avg_095_perc,avg_005_perc,10B_avg_entr,10B_std_entr,100B_avg_entr,100B_std_entr,100B_norm_entr,avg_ncluster_0.01,std_ncluster_0.01,avg_ncluster_0.001,std_ncluster_0.001
110,100,1.0,0.5,1.5,1.5,0.2,1000000,0.5,1.0,0.0,0.0003460800999999,0.0005640489983461,30.66,4.406652454935135,5.011864920234952,1.7747345771633691,97.0,0.5000897100000001,0.0006285461706701,0.500068,0.0,1.0,0.0,0.0,0.2932529952734025,0.3017496482470207,0.2932529952734025,0.3017496482470207,0.07340629778940576,1.0,0.0,1.995800056967957,0.5104369705758265
111,100,1.0,0.5,0.75,0.75,0.1,1000000,0.0,1.0025370623762817,0.0155495084827605,0.0012645440659,0.0321570472983945,120.5,5.180577558379358,33.27479166324422,3.1640658433178825,97.0,0.00246085079,0.0063552358553162,0.0014035825,0.9988,0.0,0.0012,0.9988,0.0054510558904216,0.0319084850761168,0.0057283147626455,0.0334045969646515,0.0014338962809439472,1.0025370623762817,0.015471565593529557,1.6575827995697656,0.274047731455301
112,100,1.0,0.5,1.0,1.0,0.0,1000000,0.0,1.0020519178733511,0.0103209917485332,0.00167313448,0.0166346938365235,49.55,16.110336101178316,12.083100736433677,2.5638305497824097,97.0,0.4949211979999999,0.005238702013714,0.495038,0.0007,0.999,0.0003,0.0007,0.054180833567244,0.1643562582387425,0.3787612026831163,0.2846594335668101,0.09481048133646133,1.0174480713331238,0.07719605552873092,4.564087857900121,1.1526011108669127
113,100,1.0,0.5,1.0,1.0,0.4,1000000,0.5,1.0,0.0,0.0002465708,0.0004023877017295,16.58,1.9958542891289297,4.02135898233365,1.1053301593559708,97.0,0.50006386,0.0004603724144127,0.5000775,0.0,1.0,0.0,0.0,0.282422818854998,0.2839695630665997,0.282422818854998,0.2839695630665997,0.07069531727737378,1.0,0.0,1.6382943181772478,0.38444700018409034
114,100,1.0,0.4,0.75,0.75,0.5,1000000,0.0,1.938011437113124,0.5614891090618813,0.14788173528966,0.2733641213509214,27.12,8.00918664453955,15.288075055801189,8.911241722587874,97.0,0.387127051642,0.3070287800973446,0.54464302955,0.4061999999999999,0.0655999999999999,0.0018,0.4061999999999999,0.6818255437434612,0.1759119110779692,0.8436476713849866,0.3399024946744883,0.21117960666450494,1.9377948736930668,0.5574075223461238,3.713654000802837,0.9502953552929002
115,100,1.0,0.5,0.0,0.0,0.4,1000000,0.0,1.0133912180972044,0.0263420304583761,0.00569275591979,0.0698453575479591,38.05,21.060938519285685,32.04482769093258,10.65833843580896,97.0,0.006494400839,0.0403085308499598,0.0007903367,0.9935,0.0,0.0042,0.9935,0.0309425420858716,0.0511901594851763,0.031471792676398,0.0539489381971804,0.007877934146985486,1.013391218097205,0.02620998937396422,1.1570465624698953,0.14827822503401586
116,100,1.0,0.5,1.25,1.25,0.5,1000000,0.05;0.5;0.95,2.2609112383110896,1.1639628758745764,0.009555913,0.0335845231384692,1000000.0,0.0,30.149761923980968,17.768288631181353,1.0,0.4898219,0.0291327098136167,0.496755,0.0,0.966,0.0,0.0,0.4132833405931634,0.2859874792473272,1.013298483882063,0.6479331477716048,0.25364613987336293,2.248340531740907,1.0991026361486291,10.03548477237,6.359612094300808
117,100,1.0,0.2,0.0,0.0,0.4,1000000,0.0,2.5135643931687737,0.4062706220336641,0.15441409573195,0.2574750925161292,52.99,42.858351377861965,5.523556187080379,3.491213423745817,97.0,0.463297221437,0.2992117118497908,0.515535,0.2417,0.2143,0.0347,0.2417,0.9888514127157616,0.1401021979523319,1.026906000808657,0.1625365806500885,0.25705233676065026,2.5135643931687737,0.4042341649889878,2.9165811418077667,0.6962109727006838
118,100,1.0,0.2,1.0,1.0,0.2,1000000,0.0,4.0941861183164905,2.111309574733219,0.15852989371697,0.2564465562151986,52.43,9.324947531468824,23.274753069489943,11.736284013245676,97.0,0.4716442879549999,0.2997836413886683,0.528987,0.2257999999999999,0.2075,0.0550999999999999,0.2257999999999999,1.3528906160199723,0.3053420225072327,1.899630085755624,0.5095376677798121,0.47551027274141244,4.090194584270895,2.094579202462106,7.80949324705735,3.0800906448137635
119,100,1.0,0.5,0.0,0.0,0.5,1000000,0.5,1.0,0.0,0.0001630025,0.000277951564577,12.12,2.434101165697204,2.9767596272155994,0.8922499566470088,97.0,0.4999774500000001,0.0003172601232345,0.5000194999999998,0.0,1.0,0.0,0.0,0.081830258446441,0.1864739117948633,0.081830258446441,0.1864739117948633,0.02048352929559419,1.0,0.0,1.216269431941158,0.29369817687976274
120,100,1.0,0.2,1.5,1.5,0.4,1000000,0.05;0.5;0.95,2.975968658543696,0.2678659822500294,0.1779966424699999,0.2790731266431778,28.09,3.944296483211519,7.353833810883843,2.4182790443205544,97.0,0.502366473,0.3303084810480946,0.5000380000000001,0.2678999999999999,0.4241,0.2719,0.2678999999999999,1.2565651354866412,0.1382690415351725,1.277836491474879,0.1551828690190869,0.3198645794970403,2.975968658543695,0.2665232871670042,3.390698356018119,0.5366923863310578
121,100,1.0,0.2,0.5,0.5,0.5,1000000,0.0,4.290389174927376,2.303081105267506,0.1584828155047599,0.2544686443638962,34.67,22.87032173279633,16.454700442392337,9.453038873914558,97.0,0.468177352318,0.2985865161573425,0.5192895,0.2303999999999999,0.2473999999999999,0.0511999999999999,0.2303999999999999,1.3389123966707734,0.2991681402870819,1.8577803774788373,0.550495339316507,0.4650345667889413,4.288464860450612,2.2908829323860687,6.507480361165947,2.4485458208484037
122,100,1.0,0.3,1.25,1.25,0.2,1000000,0.5,1.373435459172082,0.1634878950294915,0.05084987663,0.1360932512262074,40.63,7.294186144810915,5.501647148654554,2.1935741551752543,97.0,0.4960465319999999,0.1424504604684719,0.500233,0.0314,0.8549,0.053,0.0585,0.5963495168508501,0.2299459476033843,0.7241421488316014,0.2795029961837837,0.1812653070071265,1.3734354591720819,0.16266840167334984,2.4663965872979485,0.7019795719162343
123,100,1.0,0.4,1.0,1.0,0.2,1000000,0.05;0.5;0.95,1.0290337340224642,0.0400595625294347,0.0063131608,0.0519280000643703,45.1,8.621033709609435,3.756695556132019,1.2532701887751416,1.0,0.5038895999999999,0.0383859002905974,0.5002549999999999,0.003,0.986,0.011,0.003,0.1211012247153242,0.1679957439197363,0.1211012247153242,0.1679957439197363,0.030313731513047237,1.0290337340224642,0.03800383789888492,1.6978857947265567,0.45656965255706383
124,100,1.0,0.5,1.0,1.0,0.2,1000000,0.0,1.0042720848274898,0.0222240334911836,0.0018715101567,0.0383575710157614,64.81,2.6119190669163563,38.32039756905936,3.892301427171801,97.0,0.00271755957,0.0092046127185891,0.0009624149999999,0.998,0.0,0.0013,0.998,0.0090504162764254,0.0442157263780279,0.009664180982154,0.0482555398702268,0.0024191116834299245,1.0042720848274898,0.022112634125564468,1.5921870077200078,0.2668277819330418
125,100,1.0,0.2,1.0,1.0,0.0,1000000,0.05;0.5;0.95,3.978510607823325,1.6875771130457269,0.132391189128,0.2160455464408469,31.42,12.543403433557003,24.03566329559713,7.503493176460125,97.0,0.4970470637999999,0.251976071480306,0.5141955,0.0368,0.1587,0.0588999999999999,0.0733999999999999,1.3663169353766234,0.2826597718386429,2.123831993193781,0.4351241100440363,0.531631888709953,3.9748554655251724,1.6731210512634345,10.405903046529659,3.3519934412823766
126,100,1.0,0.5,0.0,0.0,0.2,1000000,0.05;0.5;0.95,9.058955185727015,1.0047237286773465,0.02262714,0.0366198645487008,1000000.0,0.0,50.60730038640872,5.975326044068247,1.0,0.5456114,0.0428513398281057,0.54494,0.0,0.007,0.003,0.002,0.690550144195349,0.1292495430458499,2.5829170032780846,0.099906996089808,0.6465488085848281,9.009268363274597,0.9714414681205882,31.077489194340966,3.3587953696343713
127,100,1.0,0.3,0.0,0.0,0.1,1000000,0.5,1.1034030896604552,0.1306169906742819,0.01586523125,0.0759390772119399,416.08,710.621248761898,2.6138350003881707,0.788594677042881,97.0,0.499540243,0.0650383448320541,0.500101,0.0052,0.9533,0.0163,0.0144,0.1779234868974155,0.1529553713296864,0.1790537677970025,0.1535778952660965,0.04482025558500403,1.1034030896604556,0.12996226479358303,1.4601204118965763,0.44187038867199446
128,100,1.0,0.3,0.0,0.0,0.3,1000000,0.05;0.95,1.880328453523592,0.1673395234726117,0.2061778093299999,0.3764064840564887,72.77,5.3745659914042925,7.8713989121452705,3.751233975347781,97.0,0.498414865,0.4255357402945205,0.50459235,0.4844999999999999,0.0263,0.4809000000000001,0.4844999999999999,0.6540965202905045,0.0734017190333797,0.6540965202905045,0.0734017190333797,0.16373167444272552,1.8803284535235927,0.16650072358665707,2.361037819902746,0.4509752241561756
129,100,1.0,0.5,1.5,1.5,0.3,1000000,0.05;0.5;0.95,1.0,0.0,0.000190187,0.0003072821980761,4498.9,5951.575206055397,3.8474184116249335,0.7748680322786966,1.0,0.4992086999999999,0.000354936626263,0.4992799999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5698048349352827,0.31103105844507956
130,100,1.0,0.2,1.0,1.0,0.2,1000000,0.05;0.5;0.95,2.8189949505171548,0.2645728253002707,0.1763405471899999,0.2799675137905075,60.56,7.870569139894432,6.31811332259669,2.315352199879852,97.0,0.510113299,0.3296879784757283,0.5000295,0.263,0.4354,0.2855,0.263,1.171378504557165,0.1442772957904811,1.1774015274779368,0.1509896768256088,0.2947239705537138,2.818912131764339,0.2631212200326756,3.1934693755892156,0.516034703042427
131,100,1.0,0.3,0.75,0.75,0.1,1000000,0.05;0.95,1.7202762086415342,0.3046380186899172,0.17027341053,0.3466459293319281,123.18,20.72590727382597,9.050725273547412,4.120150272194228,97.0,0.480626265,0.3655296272166978,0.47331005,0.4225,0.1750999999999999,0.3876,0.4225,0.5782996067889893,0.1681350913075358,0.6166245916789288,0.1434079177558169,0.1543518024729944,1.7202762086415344,0.30311100146151937,2.658903956894977,0.8734116892837238
132,100,1.0,0.5,1.0,1.0,0.1,1000000,0.5,1.0,0.0,0.0002697861,0.0004762224029112,51.78,13.777144006277098,3.647619946325144,1.6671094854184418,97.0,0.50038873,0.0005140673880518,0.5004744999999998,0.0,1.0,0.0,0.0,0.0997337976663631,0.2170315575351751,0.0997337976663631,0.2170315575351751,0.02496509488109362,1.0,0.0,1.6879965364531113,0.4228171727094445
133,100,1.0,0.5,0.0,0.0,0.3,1000000,0.5,1.0,0.0,0.0001806304,0.0003048498179911,18.95,4.872878973969033,3.214830143616552,1.0820918427863202,97.0,0.49995876,0.0003479011925721,0.4999330000000001,0.0,1.0,0.0,0.0,0.0240733263612001,0.1053603616100774,0.0240733263612001,0.1053603616100774,0.006025970039979613,1.0,0.0,1.253759465597939,0.24834975746420637
134,100,1.0,0.5,1.5,1.5,0.5,1000000,0.5,1.0,0.0,0.0002387100999999,0.000397880756593,15.4,0.9949366763261824,3.7863585042422288,0.9550348935947413,97.0,0.50004155,0.0004521481386377,0.5000150000000001,0.0,1.0,0.0,0.0,0.4282788418768277,0.261990524399194,0.4282788418768277,0.261990524399194,0.10720560304730037,1.0,0.0,1.6038079040676956,0.3586705956616158
135,100,1.0,0.4,1.25,1.25,0.5,1000000,0.05;0.5;0.95,1.3072403245764812,0.1210975357011753,0.052243609,0.1457219056510413,35.6,8.771164878927618,3.470467564218154,0.7660899744018258,1.0,0.4736830799999999,0.152478996555577,0.5002300000000001,0.096,0.867,0.037,0.096,0.4046625909825277,0.109070602255519,0.4046625909825277,0.109070602255519,0.10129404690377293,1.3072403245764812,0.1148832095547809,1.7140158062391335,0.4757359712328607
136,100,1.0,0.2,0.75,0.75,0.0,1000000,0.05;0.95,4.025888465485213,1.5438085602199838,0.134488961094,0.2168984638670904,25.88,7.676910152851177,22.22536648052108,6.966518481475891,97.0,0.4933310011999999,0.2539623093470424,0.5001395000000001,0.0285,0.1543,0.074,0.0564999999999999,1.373536695180134,0.2579553669570188,2.1047447875205645,0.3997225547096538,0.5268540309345892,4.024824927044906,1.5344008899377033,8.925622663749001,3.0777154985574064
137,100,1.0,0.4,0.75,0.75,0.4,1000000,0.0,1.6773811596908943,0.3507265963422899,0.1198824882591,0.2531975137360522,33.46,8.672981382466242,17.9163008917814,10.848137781839164,97.0,0.332541311608,0.2554679286379932,0.4834899829999999,0.4865,0.0799,0.0005,0.4865,0.5414037563337871,0.2627032539449909,0.6553136905699177,0.352106569898784,0.16403635321986035,1.6773811596908939,0.348968557219743,3.4480354827535704,1.2573609367231458
138,100,1.0,0.4,1.5,1.5,0.0,1000000,0.05;0.5;0.95,1.2634699152450388,0.2998295564891765,0.009455071056,0.0611286084539995,111.09,32.01202267835627,17.494894782287542,3.7629014696418825,97.0,0.500119139,0.0426008867862538,0.500854,0.0091,0.965,0.0073,0.0093,0.1231598228909428,0.1651546493701632,0.5502443105201686,0.3009225171616974,0.13773566976634793,1.254589436035824,0.292823318662649,6.631762055379052,1.5051699546301618
139,100,1.0,0.5,0.75,0.75,0.3,1000000,0.0,1.0073530896334535,0.0246910288525702,0.00291066578078,0.0471915065716903,44.62,1.8574447529068008,36.8060707788413,3.436935201348138,97.0,0.003630391424,0.0182705402196603,0.0007806624999999,0.9965,0.0,0.0013,0.9965,0.0164196157704267,0.0483583703749253,0.0169741335148746,0.0512890199853579,0.004248919259454972,1.0073530896334537,0.024567263517544454,1.3451200747383458,0.21113488952403947
140,100,1.0,0.5,0.75,0.75,0.5,1000000,0.05;0.95,1.88160753110154,0.1116935228971006,0.2098043865599999,0.3801658313561801,29.82,3.3375125316603533,7.382009992212548,3.3259589625486994,97.0,0.5289402280000001,0.4339047436910847,0.59413135,0.4677,0.0,0.5323,0.4677,0.658844373954486,0.0357041215053196,0.658844373954486,0.0357041215053196,0.16492014434938007,1.881607531101539,0.11113365208879573,2.2071594317677983,0.380282311166399
141,100,1.0,0.2,1.5,1.5,0.1,1000000,0.0,4.329663204160139,2.227163112382152,0.16656361026459,0.264180667017296,103.83,16.630904055311298,31.547312580825075,10.338093759565137,97.0,0.454692564843,0.3102939280879044,0.4893771649999999,0.2532999999999999,0.1617,0.0671,0.2532999999999999,1.46100658132894,0.2209371426480862,2.0688488684401487,0.4084622763706514,0.517868661414374,4.329813630484677,2.216140432563934,9.895115856937354,3.4350890223475727
142,100,1.0,0.5,0.5,0.5,0.3,1000000,0.0,1.006632794240984,0.0199155603717265,0.00284319246842,0.0479652815012051,44.05,8.87440423380919,36.46277846931746,5.139933801193157,97.0,0.003614417262,0.0174463728652515,0.0008716615,0.9968,0.0,0.0017,0.9968,0.0149494228791883,0.0421384028742438,0.0157541418354054,0.045705488317478,0.003943534237077893,1.0066327942409843,0.019815732372806406,1.3415021258238702,0.20700784185344862
143,100,1.0,0.4,0.25,0.25,0.1,1000000,0.05;0.5;0.95,1.0183062344541332,0.0272393161942601,0.00890191144,0.0552785747018355,230068.25,422915.096648798,,,,,,,,,,,,,,,,,,,
144,100,1.0,0.5,1.25,1.25,0.3,1000000,0.05;0.95,1.7715973124143047,0.1942856176169909,0.1923628322699999,0.3685344644824804,52.53,7.585812115689754,8.840897506188881,5.834936242659212,97.0,0.511294499,0.4139428997559614,0.5357325999999999,0.4872999999999999,0.0,0.5127000000000002,0.4872999999999999,0.6166798157797669,0.0801141937270476,0.6166798157797669,0.0801141937270476,0.15436562602077267,1.7715973124143047,0.19331174873940665,2.1620796256705965,0.3960438207957643
145,100,1.0,0.2,0.0,0.0,0.2,1000000,0.05;0.5;0.95,2.562477438945164,0.4027002703366798,0.1691365341999999,0.2798708983141837,170.6,166.01399478551946,6.239576260894952,2.2212447094717134,97.0,0.5001522119999999,0.3223747825170989,0.4909537,0.2842,0.4245,0.2784,0.2842,0.9800118222341472,0.1531577800795973,0.9800118222341474,0.1531577800795973,0.24531391262683805,2.562477438945163,0.40068170990443613,2.9144601331533533,0.5818464008815116
146,100,1.0,0.5,1.5,1.5,0.1,1000000,0.5,1.0,0.0,0.0003496391999999,0.000593661538469,56.7,10.461569884316807,4.635784095971659,2.027719932859013,97.0,0.5000660600000001,0.0006412273514352,0.5000680000000001,0.0,1.0,0.0,0.0,0.2381306606518156,0.2889894286279987,0.2381306606518156,0.2889894286279987,0.059608223855644064,1.0,0.0,1.98012235928757,0.5633456807855843
147,100,1.0,0.3,0.5,0.5,0.3,1000000,0.5,1.3358872967957989,0.2119182502216131,0.0452779699669999,0.1287393840892143,40.82,21.92843272138165,3.74623402510913,1.9522486588968924,97.0,0.4970460807,0.1319569857460061,0.5001525,0.0202,0.8693000000000001,0.0553,0.0606,0.4835978953614578,0.1880650283740179,0.5893301394081142,0.2696650686737097,0.1475195288946046,1.335914809093279,0.21085278735339152,1.7015258124742199,0.5165049227266396
148,100,1.0,0.5,0.0,0.0,0.5,1000000,0.0,1.033460445519254,0.0559361001965149,0.0121888315806699,0.0980144188401715,51.09,55.38754099045832,26.8170353442088,15.003580524951673,97.0,0.0133037941469999,0.0710192871584792,0.0005346401999999,0.9841,0.0,0.0029,0.9841,0.0679627713610342,0.0819249796952768,0.0686811856955157,0.0829159434872557,0.01719208891624156,1.0334604455192542,0.05565571697626954,1.11570212729746,0.1313263161310149
149,100,1.0,0.2,0.0,0.0,0.4,1000000,0.5,2.7325112648699883,0.2096208245191684,0.1347139054299999,0.2149150858019771,42.07,10.088752613327836,3.6618928802690927,0.9478982715129964,97.0,0.502262277,0.2529695268387763,0.499998,0.0,0.4526999999999999,0.1046,0.1342,1.0498251542637904,0.0523365774707143,1.082750594550984,0.0892019263832725,0.2710312046469127,2.7325112648699887,0.20857008695250392,2.980906248717667,0.36222104126624166
150,100,1.0,0.2,0.75,0.75,0.2,1000000,0.05;0.95,3.216354678055789,0.828618832846676,0.18772474043,0.2981974955981231,58.22,8.444207864841227,13.134030371375832,5.75480474889037,97.0,0.496102151,0.3505673789588906,0.4936997,0.3107,0.2705,0.2999,0.3107,1.2192144965113243,0.1865444755905807,1.4315620829818647,0.3640917916145729,0.35834475439685254,3.2156235920214224,0.822080366852383,4.621912488162346,1.2731827030568301
151,100,1.0,0.5,0.0,0.0,0.1,1000000,0.0,1.00080799836768,0.0039783089514642,0.0005138332314999,0.0192437807278737,117.51,4.375078642871821,25.478245486817823,3.3250403127825776,97.0,0.00186598591,0.0040969385041409,0.0015572774999999,0.9996,0.0,0.0004,0.9996,0.0022400613741938,0.0109740147185854,0.0022400613741938,0.0109740147185854,0.0005607261134615579,1.00080799836768,0.003958367427635751,1.6348920642717328,0.32506796628844886
152,100,1.0,0.3,1.0,1.0,0.1,1000000,0.0,1.981801945964201,1.131493123246749,0.12203582599754,0.2552148136102988,105.07,17.0857936144138,21.547747881106428,12.106318306643397,97.0,0.4204651071039999,0.2686806465150733,0.489948705,0.3091,0.3293999999999999,0.0121,0.3091,0.6946721466354601,0.317102288940738,1.0132426801273475,0.5213217574443519,0.2536321712281916,1.981757945629799,1.1258072385176852,5.417600285406134,2.0110308243752613
153,100,1.0,0.2,1.5,1.5,0.2,1000000,0.05;0.95,3.588319124773471,1.3949070708007476,0.1806328267599999,0.2857362146218011,56.62,9.661733328398736,15.600957453290134,5.404000088587499,97.0,0.5049022660000001,0.3359613729232923,0.49318635,0.275,0.3133,0.2840999999999999,0.275,1.2996162621118552,0.2531694319689501,1.5946475406317342,0.4475740226518112,0.3991678657113907,3.588183866443586,1.3878639831829334,6.015411502832333,1.9148673956479119
154,100,1.0,0.2,0.75,0.75,0.0,1000000,0.0,2.700073656034019,0.5025363177325131,0.1344408236119999,0.2143864907770364,26.34,8.380135241549903,22.409843882672742,7.893885835745339,97.0,0.4995270186,0.2520152115281269,0.4964775,0.0317,0.1845,0.0718999999999999,0.0619,1.393420449416448,0.2400599341930109,2.185495784576807,0.3810695165429978,0.5470674024337466,4.288047233070976,1.5923910125292473,9.120221557598722,3.6198619789539896
155,100,1.0,0.2,1.25,1.25,0.2,1000000,0.05;0.5;0.95,2.8281095149435966,0.2428845400234689,0.1747796235199999,0.277310334569125,56.79,7.191879539670512,7.09347436323279,2.741861399387784,97.0,0.501598954,0.3268880105595451,0.4911089,0.2673,0.4404,0.2706999999999999,0.2673,1.2100474253545004,0.1442209920008518,1.2187464194128037,0.1499399225177194,0.3050733122428314,2.8281095149435966,0.2416670659907716,3.36928697423459,0.6326002037499966
156,100,1.0,0.2,0.5,0.5,0.1,1000000,0.05;0.5;0.95,2.4989495821005967,0.4097026608174121,0.16345925187,0.2741050806584373,146.14,18.84172245444946,6.09216294243365,2.575085754061476,97.0,0.499116767,0.3140848646862347,0.5060278500000001,0.2689,0.4409,0.2636,0.2689,0.998489652512702,0.1703851333690946,1.0002192946598252,0.1678886487756292,0.2503721925501772,2.498949582100596,0.4076490004624797,3.0120960515253046,0.5671654073809764
157,100,1.0,0.4,0.5,0.5,0.5,1000000,0.05;0.5;0.95,8.627211129261944,9.860044689530442,0.0259580115,0.0810201207246723,400018.4,516381.94330170425,28.310454546953,31.40485036658694,1.0,0.54557755,0.0634203935362089,0.5481450000000001,0.009,0.624,0.039,0.017,0.5487027078778963,0.6311315496369789,1.33685463328754,1.5921718591678549,0.33463784136547753,8.590050222535819,9.302492135328913,20.59857998351663,23.90448931926784
158,100,1.0,0.2,0.5,0.5,0.2,1000000,0.0,3.6779911015545856,1.7268255660398246,0.16054107542918,0.2614364202210172,54.85,19.278068870972,19.42709489029552,12.229911996503652,97.0,0.458941866464,0.3049775562945288,0.5141444199999999,0.2498,0.1579,0.0573,0.2498,1.273783597453685,0.2782155642646694,1.752229837737408,0.5164829921438966,0.43861344074087394,3.677640205433808,1.7181381832682932,6.091624918469263,2.6032979868097827
159,100,1.0,0.5,1.5,1.5,0.0,1000000,0.05;0.95,1.2051389155260146,0.2708276798278069,0.0019014587,0.0121702290437226,112.39,27.968198029370807,17.361624740380435,3.090995732224646,97.0,0.49733011,0.0045073561962899,0.4970245,0.0,0.9895,0.0005,0.0,0.0434183197068913,0.1570894996696279,0.4936769618708724,0.2731697775857134,0.12357588382371482,1.1946117682862352,0.2597931718962391,6.302146402173562,1.56748502407182
160,100,1.0,0.2,1.0,1.0,0.5,1000000,0.5,3.9414129076233,0.7837710595291909,0.145549156195,0.2237762774056172,17.45,3.076056113292021,12.611148306165768,5.030282225797508,97.0,0.4973550274999999,0.2664281513948935,0.5000370000000001,0.05,0.41,0.1307,0.1216,1.5558970144705817,0.1434275257346229,2.060528473268684,0.288018233484228,0.5157859225659178,3.9413825452288362,0.7801218889667287,6.031571512710083,1.8888264497866547
161,100,1.0,0.3,1.25,1.25,0.2,1000000,0.05;0.5;0.95,1.7122673460310864,0.2615001168231753,0.0968723734999999,0.1985328403990579,61.69,9.0282329333591,5.044855585924746,1.818679105130629,97.0,0.5035833959999999,0.2176439247111674,0.4956553,0.134,0.7242999999999999,0.1417,0.134,0.6958060397668929,0.2016534930088411,0.6958060397668929,0.2016534930088411,0.17417228871328838,1.7122673460310864,0.26018933104097297,2.3240544484513177,0.5490316019714793
162,100,1.0,0.3,1.5,1.5,0.2,1000000,0.0,2.2127579219115305,1.1152894764190924,0.13531412041252,0.2602930839347605,75.89,21.547642773419767,22.97202933821742,11.610493595733884,97.0,0.4167662376419999,0.2882415737734467,0.5558741094999999,0.3379999999999999,0.1818,0.0125,0.3379999999999999,0.7805619625750722,0.293404951911211,1.1498435798681563,0.4850168047766838,0.28782573953369506,2.210576986751285,1.1101547898678044,6.022042724712982,1.8155089468925933
163,100,1.0,0.3,1.0,1.0,0.3,1000000,0.5,1.4338911732891262,0.2107115116196351,0.056016006816,0.1424225150912031,27.85,5.6539518672492886,5.506717960919994,1.9087984508133824,97.0,0.4971602678,0.1501974353859441,0.5001169999999999,0.0304,0.8376,0.0625,0.0699,0.6470521631966253,0.2417547574033712,0.7897142527055735,0.3019535328791775,0.19767913895848666,1.4339489411015713,0.20972847927211127,2.2200573183058108,0.5951708985922713
164,100,1.0,0.2,0.0,0.0,0.0,1000000,0.05;0.5;0.95,2.142106045192232,0.3499388503128019,0.120128702889,0.2085180766609468,45.17,27.806712001299854,3.951448928214637,1.9867504327808323,97.0,0.5018396389,0.2396256118108174,0.5293855,0.0049,0.1172,0.0221999999999999,0.0418999999999999,0.8002038354870541,0.151014012708878,0.8320752536845275,0.1541886554499903,0.2082828303193177,2.1421060451922322,0.34818475981677194,2.4841976451089196,0.5116697284974755
165,100,1.0,0.4,0.75,0.75,0.1,1000000,0.5,1.022737807468973,0.0360946989367474,0.005035455768,0.0465300602234258,55.35,14.755498889388576,3.593879594210502,1.3534981602657978,97.0,0.4979136947999999,0.0305184277353604,0.500215,0.0079,0.9891,0.003,0.0079,0.091823661949688,0.1582812358944762,0.0943241234400747,0.1613139747744747,0.023610959838659094,1.0227378074689735,0.0359137719882094,1.672240119801782,0.39952633070037014
166,100,1.0,0.3,1.25,1.25,0.5,1000000,0.5,1.7937707835831234,0.3092768390497316,0.0841117752369999,0.1735504033551592,19.49,2.8762173531613127,5.798329152193215,1.727218740527206,97.0,0.4996733863,0.1911436952204315,0.5000249999999999,0.0464,0.747,0.0978,0.1000999999999999,0.9412097265426492,0.2270052285202836,1.2020677233442665,0.2990958627475177,0.3008983460870566,1.7936994122676233,0.3076259220190182,2.5536463198994053,0.7877857621019733
167,100,1.0,0.2,0.5,0.5,0.0,1000000,0.05;0.5;0.95,4.472365249259984,2.2350497745213067,0.133867595366,0.2144474487625168,38.33,27.14274090504465,17.527503992867388,7.327790417002603,97.0,0.5050604182000001,0.2517038112808437,0.5177435,0.0237,0.1701,0.0812,0.0617999999999999,1.364345223764463,0.257029951859104,2.1789758865835243,0.4159142232642959,0.5454353591763359,4.4676533416631585,2.2148575826015993,7.674790635015934,3.7853422142483013
168,100,1.0,0.2,0.5,0.5,0.3,1000000,0.5,3.7592601463066377,0.9097341678217694,0.139132871476,0.2185747045553474,38.01,21.732299194581977,8.83980699267007,3.555065233233341,97.0,0.4988865106,0.257896217383493,0.5000454999999999,0.0338,0.4286000000000001,0.1217999999999999,0.1096,1.3969299365241157,0.1731277674934121,1.9036391216353712,0.315660215917299,0.4765138037756403,3.759036041604921,0.9051781778341105,4.674485064462809,1.477284719877577
169,100,1.0,0.5,0.0,0.0,0.0,1000000,0.05;0.95,1.0008119925227243,0.0049387451507691,0.0003962583799999,0.0105695480367906,12.53,1.1586739198433926,3.298790165994618,1.1927241550569028,97.0,0.498618624,0.0021548387501871,0.498741,0.0003,0.9996,0.0001,0.0003,0.0054329959351506,0.0265510867341036,0.0943694766832617,0.1896311870350561,0.02362231254000831,1.0008119925227243,0.004913989380086549,1.4020493327213857,0.34563738187386905
170,100,1.0,0.5,1.0,1.0,0.1,1000000,0.0,1.00331033957589,0.0141643228205977,0.0016173631863,0.0363283131454672,122.21,5.379149795762573,35.07874191643521,3.1492780871063792,97.0,0.0027560936499999,0.0096206791607513,0.001346995,0.9984,0.0,0.0014,0.9984,0.0073937782007453,0.0295303750427414,0.0077302840342499,0.0318100677057723,0.0019350238222999114,1.00331033957589,0.014093323261617302,1.7811636202138397,0.24154081807874891
171,100,1.0,0.2,0.0,0.0,0.1,1000000,0.0,2.317859670760204,0.4079284013053679,0.15907652763751,0.2720977843675766,93.84,23.444634974571667,3.5287462733856074,1.3570133406081712,97.0,0.4368636546569999,0.312237220100674,0.4557680074999999,0.2842,0.1581999999999999,0.0371,0.2842,0.875828912887038,0.1666958550302018,0.880930326423062,0.1650079020274472,0.220512100184488,2.317859670760203,0.40588363453782883,2.5968551501190182,0.5411689416023524
